   1.4593840e+00   0.0000000e+00   9.7581769e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.3355759e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.8903509e+00
   1.5043258e+00   1.4202342e+00   1.6750365e+00   1.7844812e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.7647664e+00   1.1416945e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.5074388e+00   1.4051760e+00
   3.3451550e+00   2.6655602e+00   2.3635309e+00   2.3573424e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.2455884e+00   4.3325473e+00   2.6939105e+00   3.7933097e+00   4.4833984e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.9796053e+00   3.6651640e+00
   2.4878363e+00   1.4689170e+00   1.4311294e+00   3.1379935e+00   0.0000000e+00   0.0000000e+00   2.7309876e+00   2.7539295e+00   3.1111726e+00   2.2604114e+00   0.0000000e+00   3.5384317e+00   3.6061125e+00   0.0000000e+00   0.0000000e+00   2.7561236e+00   2.9815152e+00   3.3604985e+00
   1.6765971e+00   1.6425273e+00   1.7057619e+00   3.6351744e+00   0.0000000e+00   1.6472954e+00   1.2237624e+00   1.1480080e+00   2.4268346e+00   1.7760197e+00   1.4097079e+00   1.5067297e+00   3.0067337e+00   0.0000000e+00   0.0000000e+00   2.1015040e+00   1.5038738e+00   1.4850862e+00
   4.9620137e+00   4.6689658e+00   5.2259340e+00   5.6911459e+00   5.3533902e+00   2.7275964e+00   2.3923440e+00   3.8385651e+00   5.2839887e+00   5.4371362e+00   5.0632243e+00   4.6172123e+00   6.8126996e+00   0.0000000e+00   0.0000000e+00   3.1453419e+00   4.6472797e+00   5.3458385e+00
   6.7804890e+00   7.2247953e+00   7.9482059e+00   7.4241991e+00   4.1050391e+00   4.0219701e+00   4.7519379e+00   5.2557769e+00   0.0000000e+00   0.0000000e+00   7.6720133e+00   6.8021121e+00   3.9690657e+00   0.0000000e+00   0.0000000e+00   5.3181686e+00   6.6461000e+00   7.1335697e+00
   6.1993861e+00   7.2354136e+00   7.3051357e+00   5.3836923e+00   2.1063141e+00   4.5422283e+00   6.3440688e+00   3.8890197e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.3672328e+00   3.0805762e+00   2.9740620e+00   0.0000000e+00   4.0503250e+00   4.7494096e+00   5.3609090e+00
   4.2846875e+00   5.4077924e+00   5.4395037e+00   4.7557549e+00   3.4436227e+00   2.6146591e+00   0.0000000e+00   3.7515170e+00   2.2487423e+00   0.0000000e+00   0.0000000e+00   4.8917775e+00   1.2841012e+00   2.0886759e+00   0.0000000e+00   1.3039303e+00   1.5011684e+00   2.4166169e+00
   4.0842657e+00   5.5009292e+00   6.0003138e+00   5.8976264e+00   4.5260701e+00   2.2241734e+00   0.0000000e+00   6.1099709e+00   4.4855726e+00   0.0000000e+00   0.0000000e+00   2.5208260e+00   2.0291853e+00   1.8330698e+00   1.9057189e+00   1.0246390e+00   7.4359629e-01   1.5945508e+00
   2.8302045e+00   4.2567444e+00   6.3064580e+00   7.5707021e+00   7.4168039e+00   5.4184158e+00   0.0000000e+00   0.0000000e+00   5.7883053e+00   0.0000000e+00   0.0000000e+00   1.9516253e+00   4.1007095e+00   4.0135031e+00   4.2108631e+00   3.3551521e+00   2.4033951e+00   2.2677231e+00
   4.9922895e+00   4.6351562e+00   4.6926646e+00   5.6747437e+00   6.8425069e+00   7.9507622e+00   0.0000000e+00   0.0000000e+00   6.6189461e+00   0.0000000e+00   0.0000000e+00   4.5276771e+00   5.2179164e+00   5.6146812e+00   6.0217037e+00   5.9110823e+00   5.3522978e+00   5.1816001e+00
   4.2744155e+00   4.0133901e+00   3.4352207e+00   3.2979679e+00   4.0815549e+00   5.9792931e+00   0.0000000e+00   0.0000000e+00   5.7967391e+00   0.0000000e+00   0.0000000e+00   3.7375521e+00   3.9738631e+00   4.3432536e+00   4.5789971e+00   4.1865020e+00   3.9119813e+00   4.0845723e+00
