6.4454e-07	6.4539e-07	6.4455e-07	6.4328e-07	6.4056e-07	6.4131e-07	6.3979e-07	6.3752e-07	6.3834e-07	6.3733e-07	6.3605e-07	6.3614e-07	6.3662e-07	6.3739e-07	6.374e-07	6.3638e-07	6.3897e-07	6.4261e-07
6.7581e-07	7.1474e-07	7.2564e-07	7.4794e-07	6.9095e-07	6.6273e-07	5.6968e-07	4.212e-07	3.179e-07	2.3782e-07	1.9081e-07	1.7712e-07	1.8836e-07	2.1004e-07	2.461e-07	3.312e-07	5.0298e-07	6.1161e-07
5.1721e-07	5.757e-07	6.0371e-07	5.6715e-07	3.592e-07	0	0	0	0	0	0	0	0	0	0	5.4262e-07	4.6288e-07	4.9273e-07
3.0416e-07	3.8928e-07	4.0181e-07	3.5426e-07	2.0159e-07	0	0	0	0	0	0	0	0	0	0	-2.2072e-08	-3.6272e-08	1.9972e-07
-5.9014e-08	-7.8385e-08	-4.3646e-08	-1.0065e-07	-2.3998e-07	-1.319e-07	-2.6677e-07	-2.7892e-07	-2.7275e-07	-2.0733e-07	-2.4844e-07	4.237e-05	0	0	0	-3.1091e-07	-2.661e-07	-1.7111e-07
-1.8996e-07	-1.5464e-07	-1.2479e-07	-1.0127e-07	-7.7405e-08	-9.8224e-09	2.9235e-08	4.458e-08	3.5379e-08	4.7948e-08	4.5314e-05	9.4233e-05	0	0	0	-2.378e-07	-2.6618e-07	-2.3031e-07
4.2265e-08	9.8551e-08	1.5105e-07	2.0427e-07	2.6401e-07	3.3123e-07	4.0575e-07	4.6313e-07	4.6867e-07	4.8676e-07	0.00010197	0.00016838	0	0	0	-1.3752e-07	-1.3816e-07	-2.9427e-08
1.96e-07	2.649e-07	3.2298e-07	3.7786e-07	4.3958e-07	5.2137e-07	6.0722e-07	6.827e-07	7.5111e-07	7.6803e-07	0.00015405	0.00022655	0	0	0	-4.2491e-08	2.583e-08	1.1155e-07
3.5609e-08	8.8975e-08	1.3965e-07	1.9093e-07	2.4955e-07	3.4563e-07	4.3907e-07	5.3652e-07	6.3295e-07	7.7945e-07	0.00018407	0.00025312	0	0	0	-1.0086e-07	-9.7385e-08	-2.6663e-08
4.1293e-08	9.4256e-08	1.4478e-07	1.9577e-07	2.5423e-07	3.4911e-07	4.4201e-07	5.3916e-07	6.3516e-07	7.8127e-07	0.00018477	0.00025436	0	0	0	-9.6643e-08	-9.1814e-08	-2.145e-08
2.07e-07	2.7498e-07	3.3266e-07	3.8658e-07	4.4694e-07	5.2736e-07	6.1154e-07	6.8606e-07	7.5337e-07	7.6935e-07	0.00015498	0.00022581	0	0	0	2.0092e-09	3.6118e-08	1.2251e-07
5.0794e-08	1.0657e-07	1.5829e-07	2.1104e-07	2.7019e-07	3.3643e-07	4.0999e-07	4.6732e-07	4.7259e-07	4.9132e-07	0.00010285	0.00016996	0	0	0	-1.2046e-07	-1.3176e-07	-2.0694e-08
-1.8886e-07	-1.538e-07	-1.2425e-07	-1.0109e-07	-7.7727e-08	-9.9879e-09	2.9252e-08	4.4467e-08	3.4334e-08	4.4263e-08	4.4228e-05	8.4947e-05	0	0	0	-2.0992e-07	-2.6506e-07	-2.2891e-07
-6.8736e-08	-9.9537e-08	-6.7664e-08	-1.1133e-07	-2.4917e-07	-1.4617e-07	-2.698e-07	-2.8011e-07	-2.7319e-07	-2.0437e-07	-2.5338e-07	4.0332e-05	0	0	0	-2.9783e-07	-3.019e-07	-1.9239e-07
3.0423e-07	3.821e-07	3.9239e-07	3.4341e-07	1.9942e-07	0	0	0	0	0	0	0	0	0	0	1.267e-08	-9.9796e-09	2.0132e-07
5.1982e-07	5.7337e-07	5.9692e-07	5.6724e-07	3.8191e-07	0	0	0	0	0	0	0	0	0	0	5.7123e-07	4.8872e-07	4.8976e-07
6.7237e-07	7.1351e-07	7.2863e-07	7.5352e-07	6.9972e-07	6.7412e-07	5.934e-07	5.1111e-07	3.7384e-07	2.8334e-07	2.2587e-07	1.9733e-07	1.9564e-07	2.0842e-07	2.4359e-07	3.0957e-07	4.903e-07	6.0456e-07
6.4527e-07	6.4601e-07	6.4528e-07	6.4381e-07	6.4136e-07	6.4218e-07	6.4358e-07	6.4304e-07	6.4143e-07	6.3934e-07	6.3893e-07	6.3885e-07	6.3935e-07	6.3989e-07	6.4005e-07	6.3895e-07	6.4064e-07	6.4304e-07
