57433	0.06	0.41322	5.2833	5.2833
57432	0.06	0.4132	5.5688	5.5688
57431	0.06	0.41293	5.8538	5.8538
57430	0.06	0.41241	6.1365	6.1365
57429	0.06	0.41164	0.13675	0.13675
57428	0.06	0.41065	0.41706	0.41706
57427	0.06	0.40946	0.70206	0.70206
57426	0.06	0.4081	0.98015	0.98015
57425	0.06	0.4066	1.2622	1.2622
57424	0.06	0.40501	1.5454	1.5454
57423	0.06	0.40337	1.8246	1.8246
57422	0.06	0.40174	2.1055	2.1055
57421	0.06	0.40017	2.3907	2.3907
57420	0.06	0.39871	2.6694	2.6694
57419	0.06	0.3974	2.953	2.953
57418	0.06	0.39628	3.2345	3.2345
57417	0.06	0.3954	3.5163	3.5163
57416	0.06	0.39477	3.7981	3.7981
57415	0.06	0.39442	4.0766	4.0766
57414	0.06	0.39435	4.3593	4.3593
57413	0.06	0.39455	4.6381	4.6381
57412	0.06	0.39503	4.914	4.914
57411	0.06	0.39576	5.196	5.196
57410	0.06	0.3967	5.4711	5.4711
57409	0.06	0.39783	5.745	5.745
57408	0.06	0.3991	6.0237	6.0237
57407	0.06	0.40047	0.010676	0.010676
57406	0.06	0.4019	0.2853	0.2853
57405	0.06	0.40333	0.55407	0.55407
57404	0.06	0.40473	0.82511	0.82511
57403	0.06	0.40605	1.0938	1.0938
57402	0.06	0.40726	1.3584	1.3584
57401	0.06	0.40833	1.6259	1.6259
57400	0.06	0.40923	1.8909	1.8909
57399	0.06	0.40994	2.1512	2.1512
57398	0.06	0.41045	2.4144	2.4144
57397	0.06	0.41076	2.6764	2.6764
57396	0.06	0.41087	2.9315	2.9315
57395	0.06	0.41079	3.1921	3.1921
57394	0.06	0.41053	3.4477	3.4477
57393	0.06	0.41012	3.7027	3.7027
57392	0.06	0.40957	3.9565	3.9565
57391	0.06	0.40891	4.2102	4.2102
57390	0.06	0.40816	4.463	4.463
57389	0.06	0.40736	4.7133	4.7133
57388	0.06	0.40652	4.9649	4.9649
57387	0.06	0.40567	5.2176	5.2176
57386	0.06	0.40483	5.4664	5.4664
57385	0.06	0.40404	5.7179	5.7179
57384	0.06	0.40329	5.9728	5.9728
57383	0.06	0.40262	6.2218	6.2218
57382	0.06	0.40203	0.19519	0.19519
57381	0.06	0.40154	0.45025	0.45025
57380	0.06	0.40114	0.70767	0.70767
57379	0.06	0.40083	0.96651	0.96651
57378	0.06	0.40063	1.228	1.228
57377	0.06	0.40052	1.4917	1.4917
57376	0.06	0.4005	1.7564	1.7564
57375	0.06	0.40055	2.0225	2.0225
57374	0.06	0.40068	2.2945	2.2945
57373	0.06	0.40087	2.5623	2.5623
57372	0.06	0.40112	2.8363	2.8363
57371	0.06	0.40141	3.1117	3.1117
57370	0.06	0.40174	3.3873	3.3873
57369	0.06	0.4021	3.6642	3.6642
57368	0.06	0.40249	3.9452	3.9452
57367	0.06	0.4029	4.2248	4.2248
57366	0.06	0.40332	4.507	4.507
57365	0.06	0.40375	4.7894	4.7894
57364	0.06	0.40419	5.074	5.074
57363	0.06	0.40461	5.3592	5.3592
57362	0.06	0.40502	5.6432	5.6432
57361	0.06	0.4054	5.9326	5.9326
57360	0.06	0.40575	6.2188	6.2188
57359	0.06	0.40605	0.22372	0.22372
57358	0.06	0.4063	0.51461	0.51461
57357	0.06	0.40648	0.80344	0.80344
57356	0.06	0.40659	1.0945	1.0945
57355	0.06	0.40663	1.3858	1.3858
57354	0.06	0.40657	1.6774	1.6774
57353	0.06	0.40643	1.9703	1.9703
57352	0.06	0.40621	2.2622	2.2622
57351	0.06	0.40589	2.556	2.556
57350	0.06	0.40548	2.8512	2.8512
57349	0.06	0.405	3.1432	3.1432
57348	0.06	0.40445	3.4403	3.4403
57347	0.06	0.40384	3.7352	3.7352
57346	0.06	0.4032	4.0306	4.0306
57345	0.06	0.40254	4.3275	4.3275
57344	0.06	0.40189	4.624	4.624
57343	0.06	0.40127	4.9214	4.9214
57342	0.06	0.40071	5.2183	5.2183
57341	0.06	0.40022	5.5165	5.5165
57340	0.06	0.39984	5.8148	5.8148
57339	0.06	0.39959	6.1123	6.1123
57338	0.06	0.39947	0.12738	0.12738
57337	0.06	0.39951	0.42646	0.42646
57336	0.06	0.39971	0.72344	0.72344
57335	0.06	0.40009	1.0215	1.0215
57334	0.06	0.40062	1.3192	1.3192
57333	0.06	0.40131	1.6159	1.6159
57332	0.06	0.40214	1.9115	1.9115
57331	0.06	0.40309	2.2076	2.2076
57330	0.06	0.40413	2.5015	2.5015
57329	0.06	0.40522	2.7955	2.7955
57328	0.06	0.40633	3.0866	3.0866
57327	0.06	0.40743	3.3795	3.3795
57326	0.06	0.40847	3.6688	3.6688
57325	0.06	0.40942	3.9576	3.9576
57324	0.06	0.41025	4.2472	4.2472
57323	0.06	0.41091	4.5335	4.5335
57322	0.06	0.41139	4.8204	4.8204
57321	0.06	0.41166	5.1065	5.1065
57320	0.06	0.41171	5.3917	5.3917
57319	0.06	0.41152	5.6767	5.6767
57318	0.06	0.41109	5.9603	5.9603
57317	0.06	0.41044	6.2453	6.2453
57316	0.06	0.40956	0.24624	0.24624
57315	0.06	0.40849	0.52838	0.52838
57314	0.06	0.40724	0.81418	0.81418
57313	0.06	0.40585	1.0974	1.0974
57312	0.06	0.40436	1.3807	1.3807
57311	0.06	0.40281	1.667	1.667
57310	0.06	0.40125	1.9501	1.9501
57309	0.06	0.39972	2.2366	2.2366
57308	0.06	0.39829	2.5208	2.5208
57307	0.06	0.39698	2.8072	2.8072
57306	0.06	0.39586	3.0931	3.0931
57305	0.06	0.39494	3.3779	3.3779
57304	0.06	0.39427	3.6641	3.6641
57303	0.06	0.39387	3.9502	3.9502
57302	0.06	0.39374	4.2337	4.2337
57301	0.06	0.3939	4.5193	4.5193
57300	0.06	0.39433	4.8037	4.8037
57299	0.06	0.39504	5.0858	5.0858
57298	0.06	0.39599	5.3688	5.3688
57297	0.06	0.39717	5.6502	5.6502
57296	0.06	0.39853	5.9303	5.9303
57295	0.06	0.40004	6.2093	6.2093
57294	0.06	0.40166	0.20384	0.20384
57293	0.06	0.40333	0.48109	0.48109
57292	0.06	0.40501	0.75594	0.75594
57291	0.06	0.40665	1.0289	1.0289
57290	0.06	0.40822	1.3042	1.3042
57289	0.06	0.40966	1.5727	1.5727
