57930	0.026735	0.405101	3.192341	3.192341
57929	0.026735	0.405602	3.494064	3.494064
57928	0.026735	0.406039	3.795771	3.795771
57927	0.026735	0.406404	4.102464	4.102464
57926	0.026735	0.406686	4.402961	4.402961
57925	0.026735	0.406881	4.708817	4.708817
57924	0.026735	0.406989	5.013562	5.013562
57923	0.026735	0.407009	5.319296	5.319296
57922	0.026735	0.406946	5.625042	5.625042
57921	0.026735	0.406803	5.931831	5.931831
57920	0.026735	0.406586	6.241003	6.241003
57919	0.026735	0.406302	0.266244	0.266244
57918	0.026735	0.405958	0.573878	0.573878
57917	0.026735	0.405562	0.888698	0.888698
57916	0.026735	0.405123	1.197563	1.197563
57915	0.026735	0.40465	1.510223	1.510223
57914	0.026735	0.404151	1.82561	1.82561
57913	0.026735	0.403635	2.138888	2.138888
57912	0.026735	0.403113	2.457763	2.457763
57911	0.026735	0.402592	2.772597	2.772597
57910	0.026735	0.402081	3.097295	3.097295
57909	0.026735	0.401588	3.419892	3.419892
57908	0.026735	0.401123	3.741686	3.741686
57907	0.026735	0.400694	4.075964	4.075964
57906	0.026735	0.400312	4.411939	4.411939
57905	0.026735	0.399985	4.742102	4.742102
57904	0.026735	0.399726	5.097954	5.097954
57903	0.026735	0.399543	5.448705	5.448705
57902	0.026735	0.399449	5.817963	5.817963
57901	0.026735	0.399451	6.20144	6.20144
57900	0.026735	0.399557	0.31946	0.31946
57899	0.026735	0.399775	0.765147	0.765147
57898	0.026735	0.400108	1.212357	1.212357
57897	0.026735	0.400554	1.722658	1.722658
57896	0.026735	0.401114	2.253797	2.253797
57895	0.026735	0.401779	2.786554	2.786554
57894	0.026735	0.402541	3.315413	3.315413
57893	0.026735	0.403385	3.794041	3.794041
57892	0.026735	0.404293	4.273501	4.273501
57891	0.026735	0.405243	4.685529	4.685529
57890	0.026735	0.406213	5.08212	5.08212
57889	0.026735	0.407176	5.467324	5.467324
57888	0.026735	0.408105	5.821751	5.821751
57887	0.026735	0.408972	6.173343	6.173343
57886	0.026735	0.409749	0.223136	0.223136
57885	0.026735	0.410412	0.55852	0.55852
57884	0.026735	0.410936	0.880421	0.880421
57883	0.026735	0.4113	1.196002	1.196002
57882	0.026735	0.411489	1.512051	1.512051
57881	0.026735	0.411487	1.824954	1.824954
57880	0.026735	0.411288	2.125082	2.125082
57879	0.026735	0.41089	2.43441	2.43441
57878	0.026735	0.410295	2.734527	2.734527
57877	0.026735	0.409515	3.033933	3.033933
57876	0.026735	0.408567	3.331761	3.331761
57875	0.026735	0.407472	3.629522	3.629522
57874	0.026735	0.406259	3.927066	3.927066
57873	0.026735	0.40496	4.220033	4.220033
57872	0.026735	0.403608	4.516494	4.516494
57871	0.026735	0.402244	4.813755	4.813755
57870	0.026735	0.400907	5.104226	5.104226
57869	0.026735	0.399635	5.401106	5.401106
57868	0.026735	0.398468	5.696475	5.696475
57867	0.026735	0.397443	5.987965	5.987965
57866	0.026735	0.39659	0.001597	0.001597
57865	0.026735	0.39594	0.29262	0.29262
57864	0.026735	0.395512	0.589737	0.589737
57863	0.026735	0.395317	0.87971	0.87971
57862	0.026735	0.395364	1.172881	1.172881
57861	0.026735	0.395649	1.467451	1.467451
57860	0.026735	0.39616	1.756445	1.756445
57859	0.026735	0.396882	2.046972	2.046972
57858	0.026735	0.397788	2.340801	2.340801
57857	0.026735	0.398847	2.62774	2.62774
57856	0.026735	0.400028	2.917066	2.917066
57855	0.026735	0.401291	3.2079	3.2079
57854	0.026735	0.402595	3.494339	3.494339
57853	0.026735	0.403906	3.783344	3.783344
57852	0.026735	0.405183	4.068853	4.068853
57851	0.026735	0.406388	4.357264	4.357264
57850	0.026735	0.407496	4.64315	4.64315
57849	0.026735	0.408475	4.926967	4.926967
57848	0.026735	0.409303	5.21551	5.21551
57847	0.026735	0.409968	5.4998	5.4998
57846	0.026735	0.410458	5.784024	5.784024
57845	0.026735	0.410767	6.071754	6.071754
57844	0.026735	0.4109	0.074171	0.074171
57843	0.026735	0.41086	0.358714	0.358714
57842	0.026735	0.410659	0.647266	0.647266
57841	0.026735	0.410312	0.931764	0.931764
57840	0.026735	0.409835	1.221163	1.221163
57839	0.026735	0.40925	1.505438	1.505438
57838	0.026735	0.408582	1.794638	1.794638
57837	0.026735	0.40785	2.082991	2.082991
57836	0.026735	0.40708	2.368572	2.368572
57835	0.026735	0.406294	2.658426	2.658426
57834	0.026735	0.405512	2.94736	2.94736
57833	0.026735	0.404751	3.233755	3.233755
57832	0.026735	0.404029	3.523953	3.523953
57831	0.026735	0.403357	3.811516	3.811516
57830	0.026735	0.402745	4.100638	4.100638
57829	0.026735	0.402201	4.387142	4.387142
57828	0.026735	0.40173	4.675376	4.675376
57827	0.026735	0.401336	4.963522	4.963522
57826	0.026735	0.401019	5.247141	5.247141
57825	0.026735	0.400776	5.534142	5.534142
