0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.80176E+11	4.8088E+11	4.81297E+11	4.80698E+11	4.80118E+11	4.8046E+11	4.81235E+11	4.81137E+11	4.80377E+11	4.80176E+11	4.8088E+11	4.81297E+11	4.80698E+11	4.80118E+11	4.8046E+11	4.81235E+11	4.81137E+11	4.80377E+11
9.49132E+11	9.49537E+11	9.49422E+11	9.48982E+11	9.48935E+11	9.49365E+11	9.49572E+11	9.49224E+11	9.48904E+11	9.49132E+11	9.49537E+11	9.49422E+11	9.48982E+11	9.48935E+11	9.49365E+11	9.49572E+11	9.49224E+11	9.48904E+11
1.74535E+12	1.74526E+12	1.74552E+12	1.7457E+12	1.7455E+12	1.74525E+12	1.74536E+12	1.74565E+12	1.74564E+12	1.74535E+12	1.74526E+12	1.74552E+12	1.7457E+12	1.7455E+12	1.74525E+12	1.74536E+12	1.74565E+12	1.74564E+12
2.83035E+12	2.83015E+12	2.83016E+12	2.83036E+12	2.83042E+12	2.83023E+12	2.83011E+12	2.83025E+12	2.83042E+12	2.83035E+12	2.83015E+12	2.83016E+12	2.83036E+12	2.83042E+12	2.83023E+12	2.83011E+12	2.83025E+12	2.83042E+12
2.86497E+12	2.8648E+12	2.86464E+12	2.86475E+12	2.86495E+12	2.8649E+12	2.86468E+12	2.86465E+12	2.86486E+12	2.86497E+12	2.8648E+12	2.86464E+12	2.86475E+12	2.86495E+12	2.8649E+12	2.86468E+12	2.86465E+12	2.86486E+12
2.68004E+12	2.67992E+12	2.67977E+12	2.67984E+12	2.68001E+12	2.68E+12	2.67982E+12	2.67977E+12	2.67993E+12	2.68004E+12	2.67992E+12	2.67977E+12	2.67984E+12	2.68001E+12	2.68E+12	2.67982E+12	2.67977E+12	2.67993E+12
2.31325E+12	2.31321E+12	2.31314E+12	2.31316E+12	2.31323E+12	2.31324E+12	2.31317E+12	2.31313E+12	2.31319E+12	2.31325E+12	2.31321E+12	2.31314E+12	2.31316E+12	2.31323E+12	2.31324E+12	2.31317E+12	2.31313E+12	2.31319E+12
1.51354E+12	1.51352E+12	1.51351E+12	1.51352E+12	1.51354E+12	1.51353E+12	1.51351E+12	1.51351E+12	1.51353E+12	1.51354E+12	1.51352E+12	1.51351E+12	1.51352E+12	1.51354E+12	1.51353E+12	1.51351E+12	1.51351E+12	1.51353E+12
9.67535E+11	9.67524E+11	9.67517E+11	9.67526E+11	9.67536E+11	9.6753E+11	9.67517E+11	9.67518E+11	9.67531E+11	9.67535E+11	9.67524E+11	9.67517E+11	9.67526E+11	9.67536E+11	9.6753E+11	9.67517E+11	9.67518E+11	9.67531E+11
6.83617E+11	6.83617E+11	6.83617E+11	6.83618E+11	6.83618E+11	6.83617E+11	6.83617E+11	6.83617E+11	6.83617E+11	6.83617E+11	6.83617E+11	6.83617E+11	6.83618E+11	6.83618E+11	6.83617E+11	6.83617E+11	6.83617E+11	6.83617E+11
2.07673E+12	2.07673E+12	2.07673E+12	2.07673E+12	2.07673E+12	2.07673E+12	2.07673E+12	2.07673E+12	2.07673E+12	2.07673E+12	2.07673E+12	2.07673E+12	2.07673E+12	2.07673E+12	2.07673E+12	2.07673E+12	2.07673E+12	2.07673E+12
3.15553E+12	3.15553E+12	3.15553E+12	3.15553E+12	3.15553E+12	3.15553E+12	3.15553E+12	3.15553E+12	3.15553E+12	3.15553E+12	3.15553E+12	3.15553E+12	3.15553E+12	3.15553E+12	3.15553E+12	3.15553E+12	3.15553E+12	3.15553E+12
3.70596E+12	3.70596E+12	3.70596E+12	3.70596E+12	3.70596E+12	3.70596E+12	3.70596E+12	3.70596E+12	3.70596E+12	3.70596E+12	3.70596E+12	3.70596E+12	3.70596E+12	3.70596E+12	3.70596E+12	3.70596E+12	3.70596E+12	3.70596E+12
3.64693E+12	3.64693E+12	3.64693E+12	3.64693E+12	3.64693E+12	3.64693E+12	3.64693E+12	3.64693E+12	3.64693E+12	3.64693E+12	3.64693E+12	3.64693E+12	3.64693E+12	3.64693E+12	3.64693E+12	3.64693E+12	3.64693E+12	3.64693E+12
