   3210.00   2600.00   5290.00   2520.00   3940.00   5410.00   4870.00   4150.00   1890.00   1740.00   5190.00   1620.00   1890.00   4330.00   3300.00   5230.00   4500.00   2500.00
   3340.00   1840.00   3850.00   5650.00   3020.00   2230.00   3770.00   3500.00   3540.00   4560.00   3850.00   5140.00   3660.00   5680.00   4880.00   5610.00   5410.00   3170.00
   3700.00   4750.00   2000.00   3008.34   1737.90   1737.90   1737.90   5660.00   4460.00   4590.00   3470.00   3320.00   5090.00   4320.00   4440.00   3890.00   3640.00   3510.00
   4880.00   3770.00   3850.00   5170.00   5320.00      0.00      0.00   4290.00   1840.00   4670.00   4030.00   5010.00   3520.00   4960.00   4260.00   3680.00   2750.00   1850.00
   4150.00   5240.00   5210.00   4950.00   3060.00      0.00    174.75   4970.00   3220.00   4990.00   2310.00   4640.00   5060.00   4980.00   3990.00   4370.00   4640.00   3120.00
   4030.00   4140.00   2480.00   4840.00      0.00      0.00    174.75   3500.00   3510.00   4590.00   4080.00   5490.00   5590.00   4200.00   3410.00   2230.00   5270.00   4080.00
   4390.00   5840.00   4680.00   5180.00      0.00      0.00    174.75   3330.00   4770.00   4210.00   5160.00   4010.00   4930.00   3860.00   3720.00   3520.00   4430.00   5450.00
   5010.00   2520.00   5200.00   3008.34      0.00      0.00      0.00   3150.00   4180.00   1070.00   2099.73   2099.73   2099.73      0.00   5480.00   4450.00   5370.00   1800.00
   5930.00   3420.00   3200.00   3008.34      0.00      0.00      0.00   2950.00   5450.00   4540.00    557.80    557.80    557.80      0.00   3008.34   3008.34   4950.00   3300.00
   4480.00   2540.00   5110.00   4930.00      0.00      0.00      0.00   5220.00   5250.00   2940.00      0.00      0.00      0.00      0.00   4050.00   4140.00   5220.00   3010.00
   3980.00   4640.00   4240.00   4530.00      0.00      0.00      0.00      0.00   5490.00   5000.00      0.00      0.00      0.00      0.00   5300.00   5100.00   5000.00   4510.00
   5600.00   2620.00   2060.00   4310.00   4320.00      0.00      0.00    283.85   2520.05   4680.00      0.00      0.00      0.00   2650.00   4610.00   5350.00   3400.00   4570.00
   5000.00   4530.00   5410.00   5260.00   2100.00      0.00    174.75    283.85   2099.73   1910.00      0.00      0.00      0.00   4060.00   5560.00   5000.00   4630.00   3190.00
   5810.00   5620.00   5150.00   3880.00   3590.00      0.00    174.75    283.85   1158.31      0.00      0.00      0.00   1158.31   3880.00   4430.00   4150.00   4810.00   3540.00
   5080.00   3740.00   5100.00   4610.00   3970.00      0.00    174.75    174.75      0.00      0.00      0.00    410.58   1158.31   3400.00   5460.00   2300.00   3420.00   4330.00
   4470.00   4440.00   4790.00   4260.00   4250.00      0.00    174.75    174.75      0.00      0.00      0.00    410.58   1426.43   3200.00   3330.00   3900.00   4590.00   3230.00
   4200.00   4640.00   2150.00   2890.00   4140.00   3980.00      0.00      0.00      0.00      0.00      0.00      0.00   1426.43   4030.00   5040.00   4800.00   4380.00   5010.00
   3040.00   5070.00   5010.00   5140.00   5010.00   4470.00      0.00      0.00      0.00      0.00   4770.00   2400.00   2520.05   4490.00   5100.00   2600.00   1470.00   4460.00
