0	0	0	0	7.4376e-06	1.7979e-07	1.7984e-07	1.8054e-07	1.7949e-07	1.79e-07	1.7888e-07	1.7555e-07	1.7106e-07	6.0537e-06	0	0	0	0
0	0	0	0	2.3049e-05	3.684e-07	3.519e-07	3.3333e-07	3.249e-07	3.2522e-07	3.3837e-07	3.4404e-07	3.4781e-07	1.413e-05	0	0	0	0
0	0	0	0	2.9023e-05	5.0498e-07	4.9107e-07	4.6463e-07	4.4123e-07	4.3096e-07	4.1214e-07	3.9394e-07	3.6934e-07	1.3678e-05	0	0	0	0
0	0	0	0	1.9258e-05	4.9373e-07	4.1696e-07	4.2845e-07	4.3366e-07	4.2118e-07	4.1283e-07	3.9501e-07	3.5347e-07	9.948e-06	0	0	0	0
0	0	0	0	4.0069e-06	3.0492e-07	3.5367e-07	3.2324e-07	3.2016e-07	3.1074e-07	2.9741e-07	2.7701e-07	2.5075e-07	5.367e-06	0	0	0	0
0	0	0	0	5.6826e-06	3.9053e-07	3.3356e-07	3.2625e-07	3.2607e-07	3.3018e-07	3.3619e-07	3.4924e-07	4.1281e-07	1.2659e-05	0	0	0	0
0	0	0	0	1.0743e-05	5.7934e-07	5.2443e-07	5.162e-07	5.3037e-07	5.4771e-07	5.7725e-07	6.1384e-07	7.5342e-07	4.2828e-05	0	0	0	0
0	0	0	0	1.7576e-05	8.296e-07	9.4043e-07	8.9279e-07	9.1283e-07	9.3835e-07	9.88e-07	1.0712e-06	1.2757e-06	0.00015043	0	0	0	0
0	0	0	0	1.7745e-05	7.9198e-07	9.6952e-07	9.4647e-07	9.5029e-07	9.498e-07	9.5888e-07	9.868e-07	1.1048e-06	9.4144e-05	0	0	0	0
6.6854e-07	6.8314e-07	6.8922e-07	6.5786e-07	4.9884e-07	6.9788e-07	8.3791e-07	8.3928e-07	8.2343e-07	8.0586e-07	7.9173e-07	7.7884e-07	7.5727e-07	6.8869e-07	6.1373e-07	6.6357e-07	6.5413e-07	6.5695e-07
7.5373e-07	7.2201e-07	6.8137e-07	6.309e-07	5.9477e-07	6.4008e-07	6.8799e-07	6.8601e-07	6.7618e-07	6.6943e-07	6.6668e-07	6.69e-07	6.7937e-07	7.0545e-07	8.063e-07	8.2038e-07	8.0314e-07	7.8052e-07
4.4351e-07	4.2781e-07	4.11e-07	3.9498e-07	3.949e-07	4.1571e-07	4.2982e-07	4.2822e-07	4.2478e-07	4.2351e-07	4.2491e-07	4.3015e-07	4.4077e-07	4.592e-07	4.8382e-07	4.8203e-07	4.7108e-07	4.5803e-07
3.2885e-07	3.1899e-07	3.1503e-07	3.0641e-07	3.1847e-07	3.2997e-07	3.3105e-07	3.3069e-07	3.3093e-07	3.3076e-07	3.3861e-07	3.4142e-07	3.5454e-07	3.5693e-07	3.5806e-07	3.5255e-07	3.4214e-07	3.3827e-07
2.8362e-07	2.7812e-07	2.7152e-07	2.6756e-07	2.7272e-07	2.8021e-07	2.858e-07	2.8731e-07	2.8751e-07	2.8748e-07	2.8859e-07	2.9064e-07	2.9667e-07	3e-07	3.0205e-07	2.9894e-07	2.9391e-07	2.8844e-07
3.5584e-07	3.5312e-07	3.5134e-07	3.5302e-07	3.5377e-07	3.5564e-07	3.5466e-07	3.5602e-07	3.5585e-07	3.5695e-07	3.5575e-07	3.5539e-07	3.5459e-07	3.554e-07	3.5683e-07	3.5726e-07	3.5707e-07	3.5718e-07
3.5763e-07	3.5742e-07	3.578e-07	3.5862e-07	3.5694e-07	3.5745e-07	3.5644e-07	3.5688e-07	3.5739e-07	3.5782e-07	3.5789e-07	3.5765e-07	3.5676e-07	3.5722e-07	3.5828e-07	3.5767e-07	3.5774e-07	3.5789e-07
3.1724e-07	3.1726e-07	3.1733e-07	3.1748e-07	3.1754e-07	3.1758e-07	3.176e-07	3.1757e-07	3.1751e-07	3.1743e-07	3.1737e-07	3.1727e-07	3.1723e-07	3.172e-07	3.1718e-07	3.1717e-07	3.1721e-07	3.1722e-07
1.9211e-07	1.9238e-07	1.9287e-07	1.9346e-07	1.9409e-07	1.9448e-07	1.9492e-07	1.9537e-07	1.957e-07	1.9592e-07	1.9594e-07	1.9578e-07	1.9517e-07	1.945e-07	1.9372e-07	1.9294e-07	1.9236e-07	1.9208e-07
