-START-OF-DATA-
0.0		0.0
125.0	0.0
125.0	1.0
126.0	1.0
126.0	0.0
250.0	0.0
250.0	1.0
251.0	1.0
251.0	0.0
375.0	0.0
375.0	1.0
376.0	1.0
376.0	0.0
500.0	0.0
500.0	1.0
501.0	1.0
501.0	0.0
625.0	0.0
625.0	1.0
626.0	1.0
626.0	0.0
750.0	0.0
750.0	1.0
751.0	1.0
751.0	0.0
875.0	0.0
875.0	1.0
876.0	1.0
876.0	0.0
1000.0	0.0
1000.0	1.0
1001.0	1.0
1001.0	0.0
1125.0	0.0
1125.0	1.0
1126.0	1.0
1126.0	0.0
1250.0	0.0
1250.0	1.0
1251.0	1.0
1251.0	0.0
1375.0	0.0
1375.0	1.0
1376.0	1.0
1376.0	0.0
1500.0	0.0
1500.0	1.0
1501.0	1.0
1501.0	0.0
1625.0	0.0
1625.0	1.0
1626.0	1.0
1626.0	0.0
1750.0	0.0
1750.0	1.0
1751.0	1.0
1751.0	0.0
1875.0	0.0
1875.0	1.0
1876.0	1.0
1876.0	0.0
2000.0	0.0
2000.0	1.0
2001.0	1.0
2001.0	0.0
2125.0	0.0
2125.0	1.0
2126.0	1.0
2126.0	0.0
2250.0	0.0
2250.0	1.0
2251.0	1.0
2251.0	0.0
2375.0	0.0
2375.0	1.0
2376.0	1.0
2376.0	0.0
2500.0	0.0
2500.0	1.0
2501.0	1.0
2501.0	0.0
2625.0	0.0
2625.0	1.0
2626.0	1.0
2626.0	0.0
2750.0	0.0
2750.0	1.0
2751.0	1.0
2751.0	0.0
2875.0	0.0
2875.0	1.0
2876.0	1.0
2876.0	0.0
3000.0	0.0
3000.0	1.0
3001.0	1.0
3001.0	0.0
3125.0	0.0
3125.0	1.0
3126.0	1.0
3126.0	0.0
3250.0	0.0
3250.0	1.0
3251.0	1.0
3251.0	0.0
3375.0	0.0
3375.0	1.0
3376.0	1.0
3376.0	0.0
3500.0	0.0
3500.0	1.0
3501.0	1.0
3501.0	0.0
3625.0	0.0
3625.0	1.0
3626.0	1.0
3626.0	0.0
3750.0	0.0
3750.0	1.0
3751.0	1.0
3751.0	0.0
3875.0	0.0
3875.0	1.0
3876.0	1.0
3876.0	0.0
4000.0	0.0
4000.0	1.0
4001.0	1.0
4001.0	0.0
4125.0	0.0
4125.0	1.0
4126.0	1.0
4126.0	0.0
4250.0	0.0
4250.0	1.0
4251.0	1.0
4251.0	0.0
4375.0	0.0
4375.0	1.0
4376.0	1.0
4376.0	0.0
4500.0	0.0
4500.0	1.0
4501.0	1.0
4501.0	0.0
4625.0	0.0
4625.0	1.0
4626.0	1.0
4626.0	0.0
4750.0	0.0
4750.0	1.0
4751.0	1.0
4751.0	0.0
4875.0	0.0
4875.0	1.0
4876.0	1.0
4876.0	0.0
5000.0	0.0
5000.0	1.0
5001.0	1.0
5001.0	0.0
5125.0	0.0
5125.0	1.0
5126.0	1.0
5126.0	0.0
5250.0	0.0
5250.0	1.0
5251.0	1.0
5251.0	0.0
5375.0	0.0
5375.0	1.0
5376.0	1.0
5376.0	0.0
5500.0	0.0
5500.0	1.0
5501.0	1.0
5501.0	0.0
5625.0	0.0
5625.0	1.0
5626.0	1.0
5626.0	0.0
5750.0	0.0
5750.0	1.0
5751.0	1.0
5751.0	0.0
5875.0	0.0
5875.0	1.0
5876.0	1.0
5876.0	0.0
6000.0	0.0
6000.0	1.0
6001.0	1.0
6001.0	0.0
6125.0	0.0
6125.0	1.0
6126.0	1.0
6126.0	0.0
6250.0	0.0
6250.0	1.0
6251.0	1.0
6251.0	0.0
6375.0	0.0
6375.0	1.0
6376.0	1.0
6376.0	0.0
6500.0	0.0
6500.0	1.0
6501.0	1.0
6501.0	0.0
6625.0	0.0
6625.0	1.0
6626.0	1.0
6626.0	0.0
6750.0	0.0
6750.0	1.0
6751.0	1.0
6751.0	0.0
6875.0	0.0
6875.0	1.0
6876.0	1.0
6876.0	0.0
7000.0	0.0
7000.0	1.0
7001.0	1.0
7001.0	0.0
7125.0	0.0
7125.0	1.0
7126.0	1.0
7126.0	0.0
7250.0	0.0
7250.0	1.0
7251.0	1.0
7251.0	0.0
7375.0	0.0
7375.0	1.0
7376.0	1.0
7376.0	0.0
7500.0	0.0
7500.0	1.0
7501.0	1.0
7501.0	0.0
7625.0	0.0
7625.0	1.0
7626.0	1.0
7626.0	0.0
7750.0	0.0
7750.0	1.0
7751.0	1.0
7751.0	0.0
7875.0	0.0
7875.0	1.0
7876.0	1.0
7876.0	0.0
8000.0	0.0
8000.0	1.0
8001.0	1.0
8001.0	0.0
8125.0	0.0
8125.0	1.0
8126.0	1.0
8126.0	0.0
8250.0	0.0
8250.0	1.0
8251.0	1.0
8251.0	0.0
8375.0	0.0
8375.0	1.0
8376.0	1.0
8376.0	0.0
8500.0	0.0
8500.0	1.0
8501.0	1.0
8501.0	0.0
8625.0	0.0
8625.0	1.0
8626.0	1.0
8626.0	0.0
8750.0	0.0
8750.0	1.0
8751.0	1.0
8751.0	0.0
8875.0	0.0
8875.0	1.0
8876.0	1.0
8876.0	0.0
9000.0	0.0
9000.0	1.0
9001.0	1.0
9001.0	0.0
9125.0	0.0
9125.0	1.0
9126.0	1.0
9126.0	0.0
9250.0	0.0
9250.0	1.0
9251.0	1.0
9251.0	0.0
9375.0	0.0
9375.0	1.0
9376.0	1.0
9376.0	0.0
9500.0	0.0
9500.0	1.0
9501.0	1.0
9501.0	0.0
9625.0	0.0
9625.0	1.0
9626.0	1.0
9626.0	0.0
9750.0	0.0
9750.0	1.0
9751.0	1.0
9751.0	0.0
9875.0	0.0
9875.0	1.0
9876.0	1.0
9876.0	0.0
10000.0	0.0
10000.0	1.0
10001.0	1.0
10001.0	0.0
10125.0	0.0
10125.0	1.0
10126.0	1.0
10126.0	0.0
10250.0	0.0
10250.0	1.0
10251.0	1.0
10251.0	0.0
10375.0	0.0
10375.0	1.0
10376.0	1.0
10376.0	0.0
10500.0	0.0
10500.0	1.0
10501.0	1.0
10501.0	0.0
10625.0	0.0
10625.0	1.0
10626.0	1.0
10626.0	0.0
10750.0	0.0
10750.0	1.0
10751.0	1.0
10751.0	0.0
10875.0	0.0
10875.0	1.0
10876.0	1.0
10876.0	0.0
11000.0	0.0
11000.0	1.0
11001.0	1.0
11001.0	0.0
11125.0	0.0
11125.0	1.0
11126.0	1.0
11126.0	0.0
11250.0	0.0
11250.0	1.0
11251.0	1.0
11251.0	0.0
11375.0	0.0
11375.0	1.0
11376.0	1.0
11376.0	0.0
11500.0	0.0
11500.0	1.0
11501.0	1.0
11501.0	0.0
11625.0	0.0
11625.0	1.0
11626.0	1.0
11626.0	0.0
11750.0	0.0
11750.0	1.0
11751.0	1.0
11751.0	0.0
11875.0	0.0
11875.0	1.0
11876.0	1.0
11876.0	0.0
12000.0	0.0
12000.0	1.0
12001.0	1.0
12001.0	0.0
12125.0	0.0
12125.0	1.0
12126.0	1.0
12126.0	0.0
12250.0	0.0
12250.0	1.0
12251.0	1.0
12251.0	0.0
12375.0	0.0
12375.0	1.0
12376.0	1.0
12376.0	0.0
12500.0	0.0
12500.0	1.0
12501.0	1.0
12501.0	0.0
12625.0	0.0
12625.0	1.0
12626.0	1.0
12626.0	0.0
12750.0	0.0
12750.0	1.0
12751.0	1.0
12751.0	0.0
12875.0	0.0
12875.0	1.0
12876.0	1.0
12876.0	0.0
13000.0	0.0
13000.0	1.0
13001.0	1.0
13001.0	0.0
13125.0	0.0
13125.0	1.0
13126.0	1.0
13126.0	0.0
13250.0	0.0
13250.0	1.0
13251.0	1.0
13251.0	0.0
13375.0	0.0
13375.0	1.0
13376.0	1.0
13376.0	0.0
13500.0	0.0
13500.0	1.0
13501.0	1.0
13501.0	0.0
13625.0	0.0
13625.0	1.0
13626.0	1.0
13626.0	0.0
13750.0	0.0
13750.0	1.0
13751.0	1.0
13751.0	0.0
13875.0	0.0
13875.0	1.0
13876.0	1.0
13876.0	0.0
14000.0	0.0
14000.0	1.0
14001.0	1.0
14001.0	0.0
14125.0	0.0
14125.0	1.0
14126.0	1.0
14126.0	0.0
14250.0	0.0
14250.0	1.0
14251.0	1.0
14251.0	0.0
14375.0	0.0
14375.0	1.0
14376.0	1.0
14376.0	0.0
14500.0	0.0
14500.0	1.0
14501.0	1.0
14501.0	0.0
14625.0	0.0
14625.0	1.0
14626.0	1.0
14626.0	0.0
14750.0	0.0
14750.0	1.0
14751.0	1.0
14751.0	0.0
14875.0	0.0
14875.0	1.0
14876.0	1.0
14876.0	0.0
15000.0	0.0
15000.0	1.0
15001.0	1.0
15001.0	0.0
15125.0	0.0
15125.0	1.0
15126.0	1.0
15126.0	0.0
15250.0	0.0
15250.0	1.0
15251.0	1.0
15251.0	0.0
15375.0	0.0
15375.0	1.0
15376.0	1.0
15376.0	0.0
15500.0	0.0
15500.0	1.0
15501.0	1.0
15501.0	0.0
15625.0	0.0
15625.0	1.0
15626.0	1.0
15626.0	0.0
15750.0	0.0
15750.0	1.0
15751.0	1.0
15751.0	0.0
15875.0	0.0
15875.0	1.0
15876.0	1.0
15876.0	0.0
16000.0	0.0
16000.0	1.0
16001.0	1.0
16001.0	0.0
16125.0	0.0
16125.0	1.0
16126.0	1.0
16126.0	0.0
16250.0	0.0
16250.0	1.0
16251.0	1.0
16251.0	0.0
16375.0	0.0
16375.0	1.0
16376.0	1.0
16376.0	0.0
16500.0	0.0
16500.0	1.0
16501.0	1.0
16501.0	0.0
16625.0	0.0
16625.0	1.0
16626.0	1.0
16626.0	0.0
16750.0	0.0
16750.0	1.0
16751.0	1.0
16751.0	0.0
16875.0	0.0
16875.0	1.0
16876.0	1.0
16876.0	0.0
17000.0	0.0
17000.0	1.0
17001.0	1.0
17001.0	0.0
17125.0	0.0
17125.0	1.0
17126.0	1.0
17126.0	0.0
17250.0	0.0
17250.0	1.0
17251.0	1.0
17251.0	0.0
17375.0	0.0
17375.0	1.0
17376.0	1.0
17376.0	0.0
17500.0	0.0
17500.0	1.0
17501.0	1.0
17501.0	0.0
17625.0	0.0
17625.0	1.0
17626.0	1.0
17626.0	0.0
17750.0	0.0
17750.0	1.0
17751.0	1.0
17751.0	0.0
17875.0	0.0
17875.0	1.0
17876.0	1.0
17876.0	0.0
18000.0	0.0
18000.0	1.0
18001.0	1.0
18001.0	0.0
18125.0	0.0
18125.0	1.0
18126.0	1.0
18126.0	0.0
18250.0	0.0
18250.0	1.0
18251.0	1.0
18251.0	0.0
18375.0	0.0
18375.0	1.0
18376.0	1.0
18376.0	0.0
18500.0	0.0
18500.0	1.0
18501.0	1.0
18501.0	0.0
18625.0	0.0
18625.0	1.0
18626.0	1.0
18626.0	0.0
18750.0	0.0
18750.0	1.0
18751.0	1.0
18751.0	0.0
18875.0	0.0
18875.0	1.0
18876.0	1.0
18876.0	0.0
19000.0	0.0
19000.0	1.0
19001.0	1.0
19001.0	0.0
19125.0	0.0
19125.0	1.0
19126.0	1.0
19126.0	0.0
19250.0	0.0
19250.0	1.0
19251.0	1.0
19251.0	0.0
19375.0	0.0
19375.0	1.0
19376.0	1.0
19376.0	0.0
19500.0	0.0
19500.0	1.0
19501.0	1.0
19501.0	0.0
19625.0	0.0
19625.0	1.0
19626.0	1.0
19626.0	0.0
19750.0	0.0
19750.0	1.0
19751.0	1.0
19751.0	0.0
19875.0	0.0
19875.0	1.0
19876.0	1.0
19876.0	0.0
20000.0	0.0
20000.0	1.0
20001.0	1.0
20001.0	0.0
20125.0	0.0
20125.0	1.0
20126.0	1.0
20126.0	0.0
20250.0	0.0
20250.0	1.0
20251.0	1.0
20251.0	0.0
20375.0	0.0
20375.0	1.0
20376.0	1.0
20376.0	0.0
20500.0	0.0
20500.0	1.0
20501.0	1.0
20501.0	0.0
20625.0	0.0
20625.0	1.0
20626.0	1.0
20626.0	0.0
20750.0	0.0
20750.0	1.0
20751.0	1.0
20751.0	0.0
20875.0	0.0
20875.0	1.0
20876.0	1.0
20876.0	0.0
21000.0	0.0
21000.0	1.0
21001.0	1.0
21001.0	0.0
21125.0	0.0
21125.0	1.0
21126.0	1.0
21126.0	0.0
21250.0	0.0
21250.0	1.0
21251.0	1.0
21251.0	0.0
21375.0	0.0
21375.0	1.0
21376.0	1.0
21376.0	0.0
21500.0	0.0
21500.0	1.0
21501.0	1.0
21501.0	0.0
21625.0	0.0
21625.0	1.0
21626.0	1.0
21626.0	0.0
21750.0	0.0
21750.0	1.0
21751.0	1.0
21751.0	0.0
21875.0	0.0
21875.0	1.0
21876.0	1.0
21876.0	0.0
22000.0	0.0
22000.0	1.0
22001.0	1.0
22001.0	0.0
22125.0	0.0
22125.0	1.0
22126.0	1.0
22126.0	0.0
22250.0	0.0
22250.0	1.0
22251.0	1.0
22251.0	0.0
22375.0	0.0
22375.0	1.0
22376.0	1.0
22376.0	0.0
22500.0	0.0
22500.0	1.0
22501.0	1.0
22501.0	0.0
22625.0	0.0
22625.0	1.0
22626.0	1.0
22626.0	0.0
22750.0	0.0
22750.0	1.0
22751.0	1.0
22751.0	0.0
22875.0	0.0
22875.0	1.0
22876.0	1.0
22876.0	0.0
23000.0	0.0
23000.0	1.0
23001.0	1.0
23001.0	0.0
23125.0	0.0
23125.0	1.0
23126.0	1.0
23126.0	0.0
23250.0	0.0
23250.0	1.0
23251.0	1.0
23251.0	0.0
23375.0	0.0
23375.0	1.0
23376.0	1.0
23376.0	0.0
23500.0	0.0
23500.0	1.0
23501.0	1.0
23501.0	0.0
23625.0	0.0
23625.0	1.0
23626.0	1.0
23626.0	0.0
23750.0	0.0
23750.0	1.0
23751.0	1.0
23751.0	0.0
23875.0	0.0
23875.0	1.0
23876.0	1.0
23876.0	0.0
24000.0	0.0
24000.0	1.0
24001.0	1.0
24001.0	0.0
24125.0	0.0
24125.0	1.0
24126.0	1.0
24126.0	0.0
24250.0	0.0
24250.0	1.0
24251.0	1.0
24251.0	0.0
24375.0	0.0
24375.0	1.0
24376.0	1.0
24376.0	0.0
24500.0	0.0
24500.0	1.0
24501.0	1.0
24501.0	0.0
24625.0	0.0
24625.0	1.0
24626.0	1.0
24626.0	0.0
24750.0	0.0
24750.0	1.0
24751.0	1.0
24751.0	0.0
