  0.4131  0.3966  0.3978  0.3898  0.3699  0.3627  0.3761  0.3911  0.3980  0.4070  0.3916  0.3895  0.3614  0.3524  0.3415  0.3710  0.3755  0.4010
  0.4230  0.4134  0.4156  0.3952  0.3280  0.3286  0.3836  0.3892  0.3813  0.3717  0.3595  0.3711  0.3545  0.3353  0.3315  0.3532  0.4133  0.4371
  0.3924  0.3536  0.3349  0.3620  0.3089  0.3009  0.3409  0.3749  0.3700  0.3567  0.3723  0.3813  0.3815  0.3174  0.2872  0.3317  0.4081  0.4174
  0.3383  0.3037  0.2742  0.2787  0.2742  0.2879  0.3116  0.3490  0.3178  0.2870  0.3210  0.3182  0.2882  0.2513  0.2297  0.2739  0.3420  0.3536
  0.2461  0.2424  0.2352  0.2363  0.2539  0.2713  0.2730  0.2487  0.2084  0.2277  0.2361  0.2351  0.2191  0.2121  0.2111  0.2369  0.2440  0.2466
  0.2216  0.2311  0.2360  0.2437  0.2381  0.2110  0.2062  0.1855  0.1931  0.2046  0.2299  0.2130  0.1801  0.2097  0.2195  0.1911  0.2020  0.2113
  0.2282  0.2256  0.2480  0.2401  0.2066  0.1678  0.1661  0.1639  0.2071  0.2500  0.2295  0.2453  0.1635  0.2092  0.1905  0.1802  0.2073  0.2277
  0.2416  0.2531  0.2893  0.2802  0.2092  0.1506  0.1563  0.1812  0.2167  0.2305  0.2345  0.2662  0.1973  0.2492  0.2169  0.2003  0.2260  0.2437
  0.2137  0.2059  0.2202  0.2206  0.2077  0.2230  0.2295  0.2024  0.2556  0.2565  0.2248  0.2173  0.2614  0.2225  0.2561  0.2303  0.2444  0.2369
  0.2012  0.1744  0.1797  0.1984  0.2197  0.2336  0.2416  0.1906  0.2034  0.2919  0.2726  0.2204  0.3194  0.2217  0.2029  0.2334  0.2447  0.2333
  0.2304  0.1793  0.1609  0.2073  0.2460  0.2043  0.2359  0.2306  0.2045  0.2439  0.2624  0.2213  0.2453  0.2045  0.1968  0.2134  0.2307  0.2468
  0.2435  0.2284  0.2006  0.1975  0.2180  0.1880  0.2427  0.2489  0.2001  0.2231  0.2242  0.1884  0.1879  0.1913  0.1933  0.2010  0.2113  0.2326
  0.2452  0.2630  0.2578  0.2254  0.2111  0.1978  0.2447  0.2613  0.1935  0.2049  0.2123  0.1871  0.1933  0.1943  0.2052  0.2074  0.2063  0.2217
  0.2391  0.2650  0.2778  0.2676  0.2454  0.2064  0.2468  0.2477  0.2217  0.2319  0.2263  0.2351  0.2394  0.2364  0.2294  0.2025  0.2118  0.2181
  0.3062  0.3163  0.3190  0.3156  0.3058  0.2835  0.2781  0.2713  0.2845  0.2749  0.2836  0.2905  0.2998  0.3076  0.2958  0.2871  0.2398  0.2937
  0.4003  0.3946  0.3843  0.3766  0.3648  0.3544  0.3237  0.3590  0.3683  0.3489  0.3381  0.3528  0.3578  0.3608  0.4006  0.3624  0.3433  0.4011
  0.4232  0.4308  0.4281  0.4304  0.4199  0.3909  0.3771  0.4266  0.4389  0.4331  0.4235  0.4095  0.4060  0.3842  0.3832  0.3653  0.3997  0.4275
  0.4308  0.4332  0.4292  0.4216  0.4028  0.3802  0.4041  0.4138  0.4100  0.4071  0.3969  0.3837  0.3900  0.4008  0.3820  0.3800  0.3893  0.4187
