-START-OF-DATA-
0	-5.340 
2000	-5.340 
4000	-5.340 
6000	-5.340 
8000	-5.340 
10000	-5.340 
12000	-5.340 
14000	-5.340 
16000	-5.340 
18000	-5.340 
20000	-5.340 
22000	-5.340 
24000	-5.340 
26000	-5.340 
28000	-5.370 
30000	-5.404 
32000	-5.441 
34000	-5.483 
36000	-5.531 
38000	-5.583 
40000	-5.639 
42000	-5.699 
44000	-5.764 
46000	-5.832 
48000	-5.903 
50000	-5.977 
52000	-6.055 
54000	-6.135 
56000	-6.217 
58000	-6.305 
60000	-6.400 
62000	-6.500 
64000	-6.604 
66000	-6.709 
68000	-6.815 
70000	-6.919 
72000	-7.021 
74000	-7.120 
76000	-7.219 
78000	-7.318 
80000	-7.417 
82000	-7.517 
84000	-7.618 
86000	-7.719 
88000	-7.812 
90000	-7.899 
92000	-7.985 
94000	-8.072 
96000	-8.167 
98000	-8.272 
100000	-8.397 
102000	-8.537 
104000	-8.686 
106000	-8.834 
108000	-8.975 
110000	-9.102 
112000	-9.206 
114000	-9.280 
116000	-9.321 
118000	-9.340 
120000	-9.331 
122000	-9.317 
124000	-9.307 
126000	-9.309 
128000	-9.307 
130000	-9.297 
132000	-9.282 
134000	-9.263 
136000	-9.243 
138000	-9.223 
140000	-9.208 
142000	-9.194 
144000	-9.179 
146000	-9.161 
148000	-9.143 
150000	-9.122 
152000	-9.100 
154000	-9.077 
156000	-9.053 
158000	-9.028 
160000	-9.003 
162000	-8.976 
164000	-8.950 
166000	-8.923 
168000	-8.896 
170000	-8.869 
172000	-8.842 
174000	-8.815 
176000	-8.789 
178000	-8.764 
180000	-8.740 
-END-OF-DATA-



