0.0 	0.0 	8.577E-06	1.332E-07	1.718E-07	1.916E-07	2.028E-07	2.047E-07	2.039E-07	2.015E-07	1.977E-07	1.921E-07	1.844E-07	1.695E-07	1.506E-07	9.936E-06	0.0 	0.0 
0.0 	0.0 	1.455E-05	1.527E-07	1.655E-07	1.758E-07	1.818E-07	1.854E-07	1.869E-07	1.868E-07	1.854E-07	1.826E-07	1.773E-07	1.687E-07	1.530E-07	9.920E-06	0.0 	0.0 
0.0 	0.0 	1.773E-05	1.477E-07	1.442E-07	1.444E-07	1.451E-07	1.453E-07	1.449E-07	1.438E-07	1.423E-07	1.401E-07	1.358E-07	1.263E-07	1.091E-07	5.323E-06	0.0 	0.0 
0.0 	0.0 	1.383E-05	1.038E-07	9.043E-08	8.846E-08	8.460E-08	8.150E-08	7.863E-08	7.668E-08	7.525E-08	7.438E-08	7.311E-08	6.840E-08	5.832E-08	2.333E-06	0.0 	0.0 
0.0 	0.0 	4.533E-06	5.212E-08	4.013E-08	3.906E-08	3.847E-08	3.807E-08	3.746E-08	3.733E-08	3.743E-08	3.801E-08	3.901E-08	3.870E-08	3.765E-08	2.046E-06	0.0 	0.0 
0.0 	0.0 	5.808E-06	6.774E-08	5.362E-08	4.931E-08	4.909E-08	4.893E-08	4.871E-08	4.868E-08	4.899E-08	4.977E-08	5.119E-08	5.293E-08	5.871E-08	5.025E-06	0.0 	0.0 
0.0 	0.0 	9.785E-06	1.059E-07	9.376E-08	9.221E-08	9.086E-08	8.945E-08	8.838E-08	8.772E-08	8.772E-08	8.871E-08	9.106E-08	9.277E-08	1.024E-07	1.312E-05	0.0 	0.0 
0.0 	0.0 	1.504E-05	1.444E-07	1.482E-07	1.419E-07	1.391E-07	1.368E-07	1.351E-07	1.339E-07	1.335E-07	1.346E-07	1.381E-07	1.442E-07	1.571E-07	2.759E-05	0.0 	0.0 
0.0 	0.0 	1.789E-05	1.508E-07	1.491E-07	1.429E-07	1.400E-07	1.378E-07	1.361E-07	1.350E-07	1.347E-07	1.359E-07	1.398E-07	1.479E-07	1.775E-07	4.258E-05	0.0 	0.0 
0.0 	0.0 	1.827E-05	1.529E-07	1.508E-07	1.444E-07	1.415E-07	1.393E-07	1.377E-07	1.365E-07	1.363E-07	1.375E-07	1.414E-07	1.495E-07	1.789E-07	4.273E-05	0.0 	0.0 
0.0 	0.0 	1.595E-05	1.497E-07	1.529E-07	1.460E-07	1.431E-07	1.410E-07	1.394E-07	1.382E-07	1.379E-07	1.390E-07	1.425E-07	1.485E-07	1.606E-07	2.790E-05	0.0 	0.0 
0.0 	0.0 	1.072E-05	1.119E-07	9.828E-08	9.613E-08	9.465E-08	9.323E-08	9.211E-08	9.138E-08	9.132E-08	9.227E-08	9.458E-08	9.602E-08	1.051E-07	1.333E-05	0.0 	0.0 
0.0 	0.0 	6.517E-06	7.281E-08	5.728E-08	5.242E-08	5.207E-08	5.172E-08	5.121E-08	5.085E-08	5.087E-08	5.146E-08	5.279E-08	5.450E-08	6.015E-08	5.119E-06	0.0 	0.0 
0.0 	0.0 	5.169E-06	5.662E-08	4.364E-08	4.267E-08	4.185E-08	4.107E-08	3.992E-08	3.920E-08	3.882E-08	3.912E-08	4.012E-08	4.003E-08	3.902E-08	2.116E-06	0.0 	0.0 
0.0 	0.0 	1.567E-05	1.132E-07	9.982E-08	9.843E-08	9.458E-08	9.086E-08	8.653E-08	8.265E-08	7.949E-08	7.749E-08	7.581E-08	7.116E-08	6.104E-08	2.470E-06	0.0 	0.0 
0.0 	0.0 	1.949E-05	1.589E-07	1.583E-07	1.610E-07	1.634E-07	1.637E-07	1.619E-07	1.585E-07	1.549E-07	1.513E-07	1.462E-07	1.357E-07	1.168E-07	5.809E-06	0.0 	0.0 
0.0 	0.0 	1.885E-05	1.738E-07	1.874E-07	2.004E-07	2.073E-07	2.108E-07	2.116E-07	2.105E-07	2.085E-07	2.057E-07	2.011E-07	1.919E-07	1.815E-07	1.394E-05	0.0 	0.0 
0.0 	0.0 	9.566E-10	9.252E-11	2.498E-11	4.557E-11	5.203E-11	4.847E-11	2.511E-10	2.292E-07	2.259E-07	2.223E-07	2.157E-07	2.050E-07	1.868E-07	1.296E-05	0.0 	0.0 
