  0	  0	13.1	19.2	19.0	18.6	17.8	16.6	15.2	14.2	13.7	13.5	13.4	13.4	13.3	13.0	  0	  0
  0	  0	60.1	21.8	21.8	21.8	21.4	20.8	19.7	18.2	16.9	16.0	15.6	15.4	15.1	53.5	  0	  0
  0	  0	58.8	21.2	21.2	21.2	20.9	20.5	19.9	19.1	18.2	17.2	16.5	16.0	15.6	45.6	  0	  0
  0	  0	56.4	20.2	19.9	19.7	19.2	18.8	18.3	17.8	17.3	16.7	16.2	15.9	15.7	33.1	  0	  0
  0	  0	42.6	19.2	18.9	18.6	18.2	17.8	17.3	16.9	16.5	16.2	15.9	15.7	15.6	30.2	  0	  0
  0	  0	45.4	19.0	18.6	18.3	17.8	17.4	17.0	16.6	16.2	15.9	15.7	15.6	15.5	40.7	  0	  0
  0	  0	58.1	19.0	18.7	18.3	17.9	17.4	17.0	16.6	16.2	15.9	15.7	15.6	15.6	54.9	  0	  0
  0	  0	83.0	19.1	18.9	18.4	18.0	17.5	17.1	16.7	16.3	16.1	15.9	15.8	15.8	74.2	  0	  0
  0	  0	132.5	18.8	18.5	18.0	17.6	17.2	16.8	16.4	16.1	15.8	15.7	15.6	15.8	181.7	  0	  0
  0	  0	142.6	18.3	18.0	17.6	17.2	16.8	16.4	16.1	15.8	15.6	15.4	15.4	15.6	196.5	  0	  0
  0	  0	89.6	17.7	17.5	17.1	16.8	16.4	16.1	15.8	15.5	15.3	15.2	15.1	15.2	75.6	  0	  0
  0	  0	60.6	16.8	16.4	16.2	15.9	15.6	15.3	15.1	14.8	14.7	14.5	14.5	14.5	55.4	  0	  0
  0	  0	46.8	16.0	15.7	15.4	15.3	15.0	14.8	14.6	14.4	14.2	14.1	14.0	14.0	40.9	  0	  0
  0	  0	43.5	15.5	15.3	15.1	14.9	14.7	14.5	14.3	14.1	14.0	13.9	13.8	13.8	30.6	  0	  0
  0	  0	57.2	15.6	15.4	15.2	15.1	14.9	14.7	14.5	14.3	14.2	14.0	13.9	13.8	33.9	  0	  0
  0	  0	59.6	15.6	15.6	15.6	15.5	15.4	15.3	15.1	15.0	14.8	14.7	14.5	14.3	47.3	  0	  0
  0	  0	61.3	15.5	15.5	15.6	15.6	15.5	15.4	15.3	15.2	15.1	15.0	14.9	14.7	56.1	  0	  0
  0	  0	13.1	13.7	13.7	13.7	13.6	13.5	13.4	13.4	13.3	13.3	13.2	13.2	13.2	13.1	  0	  0
