-START-OF-DATA-
0.0       8.3254150e-04
   5.0000000e-01   8.3254150e-04
   9.9500000e+01   8.3014180e-04
   1.9950000e+02   8.3029360e-04
   2.9950000e+02   8.3103460e-04
   3.9950000e+02   8.3218930e-04
   4.9950000e+02   8.3359070e-04
   5.9950000e+02   8.3525420e-04
   6.9950000e+02   8.3712600e-04
   7.9950000e+02   8.3925230e-04
   8.9950000e+02   8.4161300e-04
   9.9950000e+02   8.4421150e-04
   1.0995000e+03   8.4700610e-04
   1.1995000e+03   8.5001860e-04
   1.2995000e+03   8.5319500e-04
   1.3995000e+03   8.5654190e-04
   1.4995000e+03   8.6004780e-04
   1.5995000e+03   8.6368350e-04
   1.6995000e+03   8.6744990e-04
   1.7995000e+03   8.7134490e-04
   1.8995000e+03   8.7534080e-04
   1.9995000e+03   8.7944520e-04
   2.0995000e+03   8.8363730e-04
   2.1995000e+03   8.8790910e-04
   2.2995000e+03   8.9225300e-04
   2.3995000e+03   8.9667880e-04
   2.4995000e+03   9.0117180e-04
   2.5995000e+03   9.0573220e-04
   2.6995000e+03   9.1033080e-04
   2.7995000e+03   9.1495890e-04
   2.8995000e+03   9.1964920e-04
   2.9995000e+03   9.2436730e-04
   3.0995000e+03   9.2911230e-04
   3.1995000e+03   9.3388370e-04
   3.2995000e+03   9.3868670e-04
   3.3995000e+03   9.4350170e-04
   3.4995000e+03   9.4833980e-04
   3.5995000e+03   9.5318370e-04
   3.6995000e+03   9.5806620e-04
   3.7995000e+03   9.6301340e-04
   3.8995000e+03   9.6797860e-04
   3.9995000e+03   9.7296310e-04
   4.0995000e+03   9.7796980e-04
   4.1995000e+03   9.8298140e-04
   4.2995000e+03   9.8800730e-04
   4.3995000e+03   9.9306540e-04
   4.4995000e+03   9.9809470e-04
   4.5995000e+03   1.0031570e-03
   4.6995000e+03   1.0082230e-03
   4.7995000e+03   1.0133010e-03
   4.8995000e+03   1.0184050e-03
   4.9995000e+03   1.0234960e-03
   5.0995000e+03   1.0285810e-03
   5.1995000e+03   1.0336770e-03
   5.2995000e+03   1.0387760e-03
   5.3995000e+03   1.0438680e-03
   5.4995000e+03   1.0489710e-03
   5.5995000e+03   1.0540930e-03
   5.6995000e+03   1.0592100e-03
   5.7995000e+03   1.0643350e-03
   5.8995000e+03   1.0694750e-03
   5.9995000e+03   1.0745800e-03
   6.0995000e+03   1.0796940e-03
   6.1995000e+03   1.0848070e-03
   6.2995000e+03   1.0899220e-03
   6.3995000e+03   1.0950150e-03
   6.4995000e+03   1.1001070e-03
   6.5995000e+03   1.1051850e-03
   6.6995000e+03   1.1102620e-03
   6.7995000e+03   1.1153450e-03
   6.8995000e+03   1.1204250e-03
   6.9995000e+03   1.1255000e-03
   7.0995000e+03   1.1305610e-03
   7.1995000e+03   1.1356320e-03
   7.2995000e+03   1.1406990e-03
   7.3995000e+03   1.1457700e-03
   7.4995000e+03   1.1508440e-03
   7.5995000e+03   1.1559300e-03
   7.6995000e+03   1.1610090e-03
   7.7995000e+03   1.1660970e-03
   7.8995000e+03   1.1711740e-03
   7.9995000e+03   1.1762690e-03
   8.0995000e+03   1.1813610e-03
   8.1995000e+03   1.1864540e-03
   8.2995000e+03   1.1915530e-03
   8.3995000e+03   1.1966560e-03
   8.4995000e+03   1.2017760e-03
   8.5995000e+03   1.2068810e-03
   8.6995000e+03   1.2120100e-03
   8.7995000e+03   1.2171410e-03
   8.8995000e+03   1.2222830e-03
   8.9995000e+03   1.2274270e-03
   9.0995000e+03   1.2325800e-03
   9.1995000e+03   1.2377470e-03
   9.2995000e+03   1.2429370e-03
   9.3995000e+03   1.2481140e-03
   9.4995000e+03   1.2533070e-03
   9.5995000e+03   1.2585130e-03
   9.6995000e+03   1.2637240e-03
   9.7995000e+03   1.2689490e-03
   9.8995000e+03   1.2741830e-03
   9.9995000e+03   1.2794250e-03
   1.0099500e+04   1.2828340e-03
   1.0199500e+04   1.2853730e-03
   1.0299500e+04   1.2873190e-03
   1.0399500e+04   1.2888310e-03
   1.0499500e+04   1.2899630e-03
   1.0599500e+04   1.2907950e-03
   1.0699500e+04   1.2913020e-03
   1.0799500e+04   1.2915640e-03
   1.0899500e+04   1.2915600e-03
   1.0999500e+04   1.2913330e-03
   1.1099500e+04   1.2908620e-03
   1.1199500e+04   1.2901930e-03
   1.1299500e+04   1.2893120e-03
   1.1399500e+04   1.2882330e-03
   1.1499500e+04   1.2869750e-03
   1.1599500e+04   1.2855600e-03
   1.1699500e+04   1.2839690e-03
   1.1799500e+04   1.2821900e-03
   1.1899500e+04   1.2802710e-03
   1.1999500e+04   1.2782000e-03
   1.2099500e+04   1.2760150e-03
   1.2199500e+04   1.2737060e-03
   1.2299500e+04   1.2712960e-03
   1.2399500e+04   1.2688080e-03
   1.2499500e+04   1.2662190e-03
   1.2599500e+04   1.2635530e-03
   1.2699500e+04   1.2608070e-03
   1.2799500e+04   1.2579990e-03
   1.2899500e+04   1.2551150e-03
   1.2999500e+04   1.2521700e-03
