-START-OF-DATA-
0.0       0.0
200.49	1.5435E+13
400.49	1.7095E+13
600.49	1.4771E+13
800.49	1.3775E+13
1000.49	1.4771E+13
1200.49	1.3111E+13
1400.49	1.5435E+13
1600.49	1.8754E+13
1800.49	1.9086E+13
2000.49	2.3401E+13
2200.49	2.6389E+13
2400.49	2.8380E+13
2600.49	3.0040E+13
2800.49	3.1368E+13
3000.49	3.2695E+13
3200.49	3.3359E+13
3400.49	3.4023E+13
3600.49	3.3359E+13
3800.49	3.3691E+13
4000.49	3.3359E+13
4200.49	3.3691E+13
4400.49	3.1368E+13
4600.49	3.4023E+13
4800.49	3.1700E+13
5000.49	3.4023E+13
5200.49	3.4687E+13
5400.49	3.9002E+13
5600.49	3.8670E+13
5800.49	4.2653E+13
6000.49	4.4977E+13
6200.49	4.7632E+13
6400.49	5.1616E+13
6600.49	5.3607E+13
6800.49	5.8586E+13
7000.49	6.2569E+13
7200.49	6.2901E+13
7400.49	6.8212E+13
7600.49	6.9872E+13
7800.49	7.2527E+13
8000.49	7.1532E+13
8200.49	7.2196E+13
8400.49	7.3523E+13
8600.49	7.2527E+13
8800.49	7.1532E+13
9000.49	6.8876E+13
9200.49	6.7217E+13
9400.49	6.6221E+13
9600.49	6.0910E+13
9800.49	5.8586E+13
10000.49	5.4935E+13
10200.49	5.1616E+13
10400.49	4.9624E+13
10600.49	4.7964E+13
10800.49	4.4313E+13
11000.49	4.3649E+13
11200.49	4.2653E+13
11400.49	4.1990E+13
11600.49	4.3981E+13
11800.49	4.8296E+13
12000.49	4.9624E+13
12200.49	5.4935E+13
12400.49	6.0578E+13
12600.49	6.7217E+13
12800.49	7.3191E+13
13000.49	8.3149E+13
13200.49	9.2112E+13
13400.49	9.9746E+13
13600.49	1.0838E+14
13800.49	1.1601E+14
14000.49	1.2331E+14
14200.49	1.2929E+14
14400.49	1.3460E+14
14600.49	1.3958E+14
14800.49	1.3360E+14
15000.49	1.3593E+14
15200.49	1.2929E+14
15400.49	1.2099E+14
15600.49	1.1402E+14
15800.49	9.0120E+13
16000.49	7.5515E+13
16200.49	6.2569E+13
16400.49	5.1616E+13
16600.49	5.1284E+13
16800.49	4.3981E+13
17000.49	4.8960E+13
17200.49	3.9998E+13
17400.49	4.4645E+13
17600.49	4.3981E+13
17800.49	4.7964E+13
18000.49	4.5309E+13
18200.49	4.3317E+13
18400.49	4.1990E+13
18600.49	3.6347E+13
18800.49	3.1700E+13
19000.49	2.9044E+13
19200.49	1.8090E+13
19400.49	1.3111E+13
19600.49	8.2983E+11
19600.49	0.0
999999.0  0.0
-END-OF-DATA-

