0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003047	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	4216.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00074481	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2035e-15	0	0	0	0	0	0	0	0	2.0708e+05	7.1799e+05	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1544	1.2264e+05	7.472e+05	0	0	0	0	0	0	0	10.869	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73.835	0	0	0	0	0	16895	4.2381e+05	2.8523e+05	3.2529e+05	0	0	0	0	0	0	0.0014865	10412	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2178.8	0	0	0	30.356	1.4891e+06	42002	1.2694e+06	2.0971e+06	1.8602e+06	0	0	0	0	0	0	10311	2.7442e+05	2.1804e+05	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	435.69	287.02	0	4.6092e-21	0	1.7871e+06	1.7681e+05	2.6293e+05	2.4746e+06	5.9698e+06	1.0592e+06	0	0	0	0	0	0	3.8125e+05	8.1769e+05	1.7966e+05	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.532	1.6766e+05	1.8011e+05	53600	0	0	2.5535e+06	3.6409e+06	3.5633e+06	2.584e+06	9.0858e+05	0	0	0	0	0	0	1.8413e+06	6.5884e+05	3025	0.036669	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0045238	1.0261e+06	2.0053e+05	1.5137e+06	0	0	7.2632e+06	7.6964e+06	1.2385e+07	5.5602e+06	2.2282e+06	9.605e+05	13617	0	0	0	5.5991e+05	1.0128e+06	2.1879e+05	3.6332e-09	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	4564.8	1.161e+06	9.6897e+05	1.7686e+06	3.4032e+06	0	0	0	1.9964e+07	1.6737e+07	8.6695e+06	3.5552e+06	1.8354e+06	1.0628e+06	0	0	0	9.5893e+05	1.3435e+06	42224	3.2707e-19	4.4664e-09	1.2914e-31
0	0	0	0	0	0	0	0	0	0	0	0	21039	64292	5.2227e+05	2.4347e+06	5.3165e+06	1.3937e+07	0	0	0	5.3271e+07	3.4074e+07	2.3228e+07	5.5807e+06	2.3235e+06	1.8455e+06	0	0	0	1.8315e+06	1.5694e+06	1.5759e+05	554.87	122.46	7.0128e-17
0	0	0	1.4629e+05	0	0	0	0	0	0	0	0	0	1.6534e+05	2.1673e+06	3.9089e+06	7.5456e+06	1.9105e+07	0	0	0	0	5.8757e+07	4.7562e+07	1.8203e+07	1.4184e+07	2.4083e+06	0	0	0	5.6781e+06	2.2485e+06	6.7057e+05	91113	2024.6	82.772
374.51	0	1277.2	20182	0	0.00010409	0	0	0	0	0	0	0	2.3628e+05	1.0469e+06	3.044e+06	6.1447e+06	2.1809e+07	0	0	0	0	1.2158e+08	7.5246e+07	4.1049e+07	3.3233e+07	2.0277e+07	0	0	0	7.8687e+06	6.4417e+06	2.8729e+06	38769	1.2987e+06	8.8313e+05
1.247e+06	32777	0	0	22802	1.019e+05	51.214	0	56511	0	3866.5	0	0.032238	1.9164e+06	2.2056e+05	5.0436e+06	6.2659e+06	1.8194e+07	0	0	0	0	2.2068e+08	9.4752e+07	5.2093e+07	5.4712e+07	4.6453e+07	0	0	0	8.3242e+06	5.6567e+06	3.1789e+06	2.6083e+06	2.1502e+06	7.0353e+05
1.3476e+06	1.706e+06	0	0	68204	5.0654e+05	1.6495e+05	1.3642e+05	2.3816e+05	80525	0	386.05	1.9928e+05	1.5036e+06	34376	4.3184e+05	2.0695e+06	1.4278e+07	0	0	0	0	2.4221e+08	1.6719e+08	1.1716e+08	9.0121e+07	7.0461e+07	0	0	0	1.1839e+07	1.0408e+07	7.1216e+06	4.4459e+06	3.1066e+06	1.5286e+06
4.5784e+06	6.0424e+05	0	0	3.7532e+05	1.9118e+06	1.1582e+06	1.18e+05	2.3941e+05	36990	0	29273	44015	1.5072e+06	1.629e+06	9.8239e+05	9.78e+05	1.0595e+07	1.0871e+08	0	0	0	3.8654e+08	2.6387e+08	1.7155e+08	1.251e+08	8.9568e+07	0	0	0	1.1599e+07	1.1839e+07	1.0402e+07	8.9817e+06	6.9616e+06	5.2904e+06
6.9867e+06	1.118e+06	0	0	0	9.3861e+05	2.1023e+06	3.2838e+05	1.526e+06	2.0082e+05	1.6573e+05	23887	1.7092e+05	0	1.4332e+06	1.2101e+06	1.4946e+06	9.5029e+05	3.2526e+07	0	0	0	6.0869e+08	3.4654e+08	2.2668e+08	1.688e+08	1.2052e+08	0	0	2.8949e+07	2.1198e+07	1.3447e+07	1.3906e+07	1.0372e+07	6.2844e+06	9.8668e+06
3.3806e+06	3.7444e+06	0	0	0	3.0316e+06	2.1988e+06	2.0872e+06	2.6141e+06	1.2497e+06	9.5669e+05	8.2995e+05	7.2669e+05	1.2042e+05	2.9707e+05	4.3937e+06	1.9607e+05	4.9244e+05	1.9738e+06	0	0	1.7057e+09	7.6943e+08	4.4314e+08	2.9675e+08	1.6008e+08	1.0357e+08	8.6315e+07	0	4.6101e+07	2.7826e+07	1.6334e+07	2.2717e+07	1.6808e+07	5.4703e+06	6.2469e+06
