5.9864	6.3376	6.708	6.8193	6.4128	6.218	6.2229	6.196	6.1615	6.2855	6.247	6.118	6.0333	5.8374	5.914	5.8076	5.2256	5.0805	5.3349	5.9829	8.5819	6.6812	7.2943	8.2222	7.1196	7.8853	8.3955	7.6599	7.6255	8.0532	7.9613	7.2498	7.16	7.2685	6.9629	6.2775
4.2846	4.5023	4.2616	3.4451	3.8123	3.7606	4.3742	5.1125	6.7126	6.58	4.6887	4.0486	4.2673	4.5454	4.7744	5.8065	5.7593	6.1863	5.7096	5.5436	6.1862	7.2436	9.2036	9.1146	8.9416	9.8061	9.5473	6.377	4.6282	6.0459	6.3395	5.8778	5.8423	6.0987	5.5289	4.5292
4.6183	4.3277	4.1222	4.1825	5.5515	6.526	6.8687	9.011	9.162	8.3254	6.2699	6.7643	5.0808	4.6452	4.3278	4.4095	6.1603	7.9106	6.1451	7.2335	10.055	9.0994	10.591	10.878	10.545	9.3241	8.4902	5.3507	5.6734	4.8403	4.804	4.8756	4.888	5.2504	4.6629	4.6559
3.7481	3.9965	4.385	4.2132	7.9027	6.4156	8.7505	9.7072	9.6848	9.533	9.6638	9.6703	8.7019	4.1422	5.1262	5.0882	4.6858	5.6752	5.2873	5.2714	8.9186	11.017	11.013	11.138	10.479	7.6507	8.2585	6.2091	4.8925	4.663	5.1106	5.3834	5.7464	5.7333	5.2012	4.1506
4.8479	5.9488	4.8134	4.0841	7.3907	8.5665	10.282	10.459	10.391	10.499	10.443	10.307	9.2218	5.602	5.0007	5.8025	5.24	5.5515	4.9009	6.6522	8.206	10.533	10.823	10.387	9.7793	8.2121	4.8286	4.9134	4.2473	5.2756	5.4818	5.7871	5.7022	5.4619	4.7941	4.641
6.0423	6.6478	4.9216	6.3598	6.7071	9.7338	10.254	10.567	10.582	10.376	10.297	9.8834	8.9544	6.5944	4.2939	5.5532	5.8778	6.1623	5.8076	7.5484	9.4389	9.8806	10.031	9.3739	8.9742	6.7009	5.7528	4.5391	3.7426	5.6252	4.8849	5.6595	4.8005	4.8863	4.2699	5.4021
5.1782	5.1159	4.7265	7.4285	8.861	9.844	10.079	10.21	10.035	9.8614	9.5272	9.1038	8.274	7.4082	4.5171	4.9737	5.7621	5.0161	6.2261	8.9697	9.7417	9.3597	8.8296	7.9318	8.078	4.3523	6.228	5.5215	5.3424	4.3955	4.0992	4.8011	4.3057	4.5473	4.8337	6.3374
4.9215	4.0549	6.013	5.238	9.0018	9.4172	9.5658	9.4273	9.1709	8.8995	8.5125	8.1022	7.4669	8.6321	4.8925	4.8596	5.1124	4.6227	7.2834	8.8496	8.8426	7.9885	7.348	7.1627	6.8497	5.2363	4.4212	6.2729	6.5215	4.7887	4.8936	4.8615	6.1051	5.8889	6.6485	6.5129
5.1174	3.8918	7.807	7.1214	8.6591	8.5792	8.5147	8.1674	8.115	8.0029	7.7992	7.5063	6.8927	7.9574	4.1888	5.0597	4.639	4.1586	7.4917	7.336	7.1125	6.6912	6.5448	6.8711	6.2649	3.6387	4.9039	5.9734	5.817	5.0587	4.7321	6.0541	5.9694	5.0537	6.6172	6.8395
4.3023	3.8729	8.2483	7.2071	6.9825	7.4255	7.3829	7.3778	7.2915	7.5891	7.7407	7.476	6.8038	6.6105	6.0198	4.5179	6.5286	5.3285	6.3979	6.3606	6.1511	6.1161	6.3597	6.7715	6.857	5.2335	5.7117	5.1921	5.1657	4.9845	4.7262	6.3795	5.0629	3.9033	5.7688	4.982
