3.9764	3.964	4.2157	4.4019	4.3389	4.498	4.5542	4.5796	4.7493	4.8089	4.6143	4.4301	4.3955	4.3544	4.2236	4.1971	3.9172	3.4467	3.7295	3.9686	4.9127	4.9892	4.8599	5.6192	5.6844	6.2755	6.6813	6.3943	6.152	6.2839	6.2785	5.7401	5.3173	5.0616	4.6957	4.2673
2.5736	2.417	2.2986	2.176	2.2738	2.3165	3.0001	3.7382	5.5834	5.2303	3.1594	2.7312	2.7512	2.868	2.8079	3.4071	3.9561	4.4702	4.2746	4.2802	5.4166	5.2011	6.6949	7.4131	7.1691	7.9463	7.7442	4.9809	3.27	3.7068	4.212	3.7221	3.5736	3.4825	3.2713	2.8999
2.4358	2.4944	2.2774	2.6145	4.0852	4.6308	5.1417	7.0815	7.689	6.6055	5.0387	5.5352	3.8707	2.8368	2.3968	2.3918	3.4212	5.5686	4.3843	4.6446	7.8152	7.6497	8.6209	8.898	8.7164	7.8867	7.019	4.2735	4.1963	2.8759	2.726	2.6833	2.6283	2.6681	2.6248	2.5767
2.2632	2.3831	2.4495	2.7525	5.6088	5.8422	6.6868	7.8798	7.9743	7.9365	7.9345	7.8195	7.0708	3.1717	2.9393	2.8463	2.5177	3.1608	3.1171	2.8884	6.0515	8.718	8.798	8.936	8.6496	6.2729	6.0275	3.9147	3.0375	3.0084	3.0976	3.1928	3.2418	3.3295	3.0004	2.4073
3.1764	3.802	2.9939	2.7569	5.9988	7.3481	7.9582	8.2416	8.2696	8.3206	8.3111	8.2062	7.6678	4.8312	2.7474	3.552	3.0024	3.1395	2.743	4.0156	6.5446	8.2912	8.6448	8.4888	8.2167	7.1319	3.4251	2.8264	2.6854	3.2951	3.7128	3.7729	3.5584	3.4639	2.7612	2.695
3.8004	4.2643	3.1377	4.7415	5.8102	7.4386	7.8902	8.1802	8.2581	8.1451	8.1023	7.9501	7.4689	5.3483	2.4375	3.3311	3.4048	3.5848	3.4654	5.3645	7.3721	7.704	8.055	7.7539	7.5201	5.2755	3.5901	3.2807	2.6894	4.662	3.2525	4.0487	3.1075	3.0414	2.4683	3.091
3.3729	3.2433	3.8245	5.7041	6.0679	7.5465	7.7319	7.9003	7.9038	7.7409	7.6084	7.4065	7.0391	5.8887	2.5671	2.8256	3.3513	3.0985	4.1524	7.353	7.6666	7.5312	7.2375	6.7957	6.8097	3.5887	4.9412	5.0214	3.5772	2.8857	2.4828	3.6459	2.6572	2.9578	3.015	3.2671
3.2283	2.4457	4.8818	4.1774	6.3553	7.3588	7.4705	7.4394	7.3582	7.2145	7.0045	6.7236	6.4482	6.4658	2.6878	2.7073	3.2037	2.7701	4.9277	7.1298	7.1033	6.6957	6.3128	6.2045	6.3294	3.7238	3.1906	4.9701	5.1595	3.644	2.5801	3.3348	3.5638	3.4145	4.2466	3.8903
3.3733	2.1305	5.5182	5.9026	6.76	6.8033	6.7951	6.7011	6.6524	6.6192	6.5343	6.3467	5.9541	6.3961	3.9675	2.8476	3.0039	2.9105	5.9569	6.1604	5.9999	5.8476	5.7882	5.9825	5.9646	2.9543	2.9747	3.8912	4.2556	3.9153	2.7064	3.4241	3.6017	2.8259	4.5934	4.7591
2.5171	2.1231	5.895	6.0862	5.849	6.0615	6.1331	6.1748	6.2459	6.4181	6.5998	6.3913	5.9576	5.801	4.9298	2.6183	4.3705	4.5631	5.294	5.5988	5.555	5.6191	5.7422	6.0548	5.9652	3.2799	3.2682	3.0593	3.0967	2.8614	2.9013	3.482	3.3762	2.2505	2.7236	2.9292
1.8377	2.7521	6.6733	6.0021	5.732	5.7119	5.9416	6.1649	6.3522	6.4811	6.9496	6.6863	6.4011	5.7662	5.2428	2.5271	5.0802	5.638	5.7269	5.8746	5.7824	5.9696	6.1405	6.4561	5.819	3.6447	2.9405	3.1646	3.2915	3.1197	2.8366	3.0795	4.3266	2.6572	1.8366	1.4041
2.0568	5.3557	6.6273	6.3444	6.1424	6.037	6.2552	6.4605	6.5614	6.452	6.0883	7.021	7.1056	6.398	5.2711	2.6958	4.0309	5.2957	6.3533	6.33	6.3851	6.5785	6.7091	6.9983	5.4753	3.6096	2.6247	3.1811	3.6934	3.1215	2.9265	3.2965	5.3976	2.8601	2.2953	2.2929
2.7556	6.4769	6.3381	6.4681	6.316	6.5706	6.8619	6.9716	6.9626	6.8564	6.5791	7.4281	7.4936	6.8181	5.4334	3.2525	1.8475	4.8741	6.3971	6.4485	6.8845	7.136	7.2146	7.0802	4.7535	3.0206	2.6308	3.0576	3.7223	2.6799	3.288	4.8445	5.9749	3.3985	4.2038	3.4333
2.0696	5.9728	5.8987	6.3131	6.2172	6.7076	7.1401	7.2539	7.1606	7.3645	7.7442	7.3921	7.113	6.4704	5.2731	4.0518	3.3257	3.5839	7.919	7.3054	7.1491	7.4084	7.3519	6.6124	3.8806	2.1678	2.4316	2.7542	2.7967	2.3913	3.685	6.1382	6.4268	3.9898	5.4059	4.3612
3.0102	6.1936	5.4908	5.7845	5.7733	6.2943	6.7569	7.0541	6.9228	7.0929	7.2905	6.8241	6.2326	5.4848	4.8444	4.4974	4.2896	3.6502	5.0112	4.8623	7.0172	7.346	6.9504	5.801	3.4342	1.7995	1.8456	2.1023	1.8852	1.7028	3.5583	6.872	6.2316	4.0857	5.704	5.158
