57868	0.013791	0.39847	5.6965
57867	0.014083	0.39744	5.988
57866	0.014376	0.39659	0.001597
57865	0.014725	0.39594	0.29262
57864	0.014964	0.39551	0.58974
57863	0.015285	0.39532	0.87971
57862	0.015605	0.39536	1.1729
57861	0.015847	0.39565	1.4675
57860	0.016169	0.39616	1.7564
57859	0.016431	0.39688	2.047
57858	0.01673	0.39779	2.3408
57857	0.016973	0.39885	2.6277
57856	0.017242	0.40003	2.9171
57855	0.017546	0.40129	3.2079
57854	0.017754	0.40259	3.4943
57853	0.018016	0.40391	3.7833
57852	0.018303	0.40518	4.0689
57851	0.018502	0.40639	4.3573
57850	0.018747	0.4075	4.6432
57849	0.018992	0.40847	4.927
57848	0.019175	0.4093	5.2155
57847	0.019411	0.40997	5.4998
57846	0.019552	0.41046	5.784
57845	0.019796	0.41077	6.0718
57844	0.019917	0.4109	0.074171
57843	0.020065	0.41086	0.35871
57842	0.020262	0.41066	0.64727
57841	0.020341	0.41031	0.93176
57840	0.020467	0.40984	1.2212
57839	0.020581	0.40925	1.5054
57838	0.020647	0.40858	1.7946
57837	0.020701	0.40785	2.083
57836	0.02074	0.40708	2.3686
57835	0.020756	0.40629	2.6584
57834	0.020758	0.40551	2.9474
57833	0.020679	0.40475	3.2338
57832	0.020672	0.40403	3.524
57831	0.020578	0.40336	3.8115
57830	0.020437	0.40275	4.1006
57829	0.020339	0.4022	4.3871
57828	0.020205	0.40173	4.6754
57827	0.019957	0.40134	4.9635
57826	0.019835	0.40102	5.2471
57825	0.019574	0.40078	5.5341
57824	0.019356	0.40061	5.8185
57823	0.019096	0.40051	6.1002
57822	0.018822	0.40047	0.098105
57821	0.018575	0.40049	0.37969
57820	0.018237	0.40056	0.65487
57819	0.017954	0.40068	0.93214
57818	0.017683	0.40083	1.2045
57817	0.017325	0.40103	1.4765
57816	0.017039	0.40126	1.7445
57815	0.016775	0.40152	2.009
57814	0.016438	0.40181	2.2749
57813	0.016203	0.40213	2.533
57812	0.015941	0.40247	2.7897
57811	0.015725	0.40284	3.0473
57810	0.015525	0.40322	3.2973
57809	0.015356	0.40361	3.5457
57808	0.015286	0.40401	3.7976
57807	0.015167	0.40441	4.0395
57806	0.015164	0.40481	4.2861
57805	0.015227	0.40518	4.5296
57804	0.015302	0.40553	4.7732
57803	0.015415	0.40585	5.0178
57802	0.015695	0.40612	5.259
57801	0.015884	0.40634	5.5079
57800	0.016223	0.4065	5.753
57799	0.016583	0.40659	5.9998
57798	0.016977	0.40662	6.2536
57797	0.017422	0.40657	0.22249
57796	0.017899	0.40646	0.4758
57795	0.018429	0.40627	0.73784
57794	0.018973	0.40603	0.99611
57793	0.019513	0.40572	1.2601
57792	0.020169	0.40537	1.526
57791	0.020735	0.40499	1.7939
57790	0.021354	0.40458	2.0646
57789	0.022016	0.40418	2.3366
57788	0.022618	0.40379	2.6107
57787	0.023257	0.40344	2.8897
57786	0.023879	0.40314	3.1646
57785	0.024521	0.4029	3.4474
57784	0.025129	0.40274	3.7289
57783	0.025726	0.40266	4.0105
57782	0.026353	0.40267	4.2957
57781	0.026954	0.40277	4.581
57780	0.027472	0.40296	4.8659
57779	0.02811	0.40323	5.1527
57778	0.02862	0.40356	5.4395
57777	0.029136	0.40394	5.7266
57776	0.029672	0.40437	6.0137
57775	0.030158	0.4048	0.017127
57774	0.030619	0.40523	0.3062
57773	0.031069	0.40563	0.59138
57772	0.03151	0.40598	0.87899
57771	0.031921	0.40626	1.1667
57770	0.032298	0.40645	1.452
57769	0.032655	0.40653	1.7391
57768	0.033058	0.4065	2.0251
57767	0.033312	0.40636	2.3115
57766	0.033647	0.40609	2.597
57765	0.033968	0.40571	2.8832
57764	0.034171	0.40522	3.1696
57763	0.034476	0.40464	3.4558
57762	0.034692	0.40398	3.7409
57761	0.034927	0.40328	4.0293
57760	0.035134	0.40254	4.3145
57759	0.035327	0.40182	4.6015
57758	0.035549	0.40112	4.8896
57757	0.035722	0.40048	5.1762
57756	0.035859	0.39994	5.4642
57755	0.03613	0.3995	5.7516
57754	0.036227	0.3992	6.0403
57753	0.036423	0.39905	0.045008
57752	0.03663	0.39906	0.33186
57751	0.036783	0.39924	0.62089
57750	0.036961	0.39959	0.90799
57749	0.03714	0.4001	1.1935
57748	0.037309	0.40076	1.4823
57747	0.037479	0.40154	1.767
57746	0.037608	0.40243	2.0531
57745	0.037817	0.40339	2.3389
57744	0.037946	0.40439	2.6237
57743	0.038083	0.4054	2.9082
57742	0.038278	0.40639	3.1923
57741	0.038397	0.40732	3.4756
57740	0.03855	0.40816	3.7602
57739	0.038677	0.4089	4.0414
57738	0.038834	0.4095	4.3256
57737	0.038935	0.40994	4.6088
57736	0.039059	0.41023	4.8903
57735	0.039174	0.41034	5.1746
57734	0.039298	0.41028	5.4576
57733	0.039348	0.41005	5.7411
57732	0.039471	0.40967	6.0248
57731	0.039558	0.40914	0.026404
57730	0.039565	0.40849	0.31119
57729	0.039669	0.40775	0.59623
57728	0.039677	0.40693	0.88196
57727	0.039688	0.40607	1.1692
57726	0.039684	0.40519	1.4555
57725	0.039657	0.40431	1.7425
57724	0.039623	0.40347	2.0322
57723	0.039528	0.40268	2.319
57722	0.039436	0.40195	2.6085
57721	0.039366	0.40132	2.8978
57720	0.039169	0.40078	3.1871
57719	0.039023	0.40035	3.4762
57718	0.038886	0.40003	3.7657
57717	0.038593	0.39981	4.0552
57716	0.038426	0.3997	4.3443
57715	0.03813	0.39969	4.6318
57714	0.037859	0.39977	4.9214
57713	0.03755	0.39992	5.2084
57712	0.037203	0.40014	5.4948
57711	0.036892	0.40041	5.7825
57710	0.036513	0.40072	6.067
57709	0.036097	0.40106	0.068988
57708	0.035787	0.40142	0.35231
57707	0.03531	0.40179	0.63548
57706	0.034907	0.40217	0.91735
57705	0.034513	0.40254	1.1968
57704	0.034063	0.40292	1.4775
57703	0.033617	0.40329	1.7562
57702	0.033208	0.40366	2.0312
57701	0.032772	0.40404	2.31
57700	0.032354	0.40442	2.5832
57699	0.031924	0.40481	2.8571
57698	0.031551	0.40519	3.1298
57697	0.031179	0.40558	3.4011
57696	0.030767	0.40598	3.671
57695	0.030505	0.40636	3.94
57694	0.030163	0.40674	4.2078
57693	0.029883	0.40709	4.4752
57692	0.029665	0.40742	4.7398
57691	0.029456	0.40771	5.0048
57690	0.029281	0.40795	5.27
57689	0.029148	0.40814	5.5309
57688	0.029063	0.40825	5.795
57687	0.029011	0.40827	6.0575
57686	0.028975	0.40821	0.035299
57685	0.029004	0.40806	0.2983
57684	0.029099	0.4078	0.56088
57683	0.029129	0.40745	0.8236
57682	0.029317	0.407	1.0872
57681	0.029472	0.40647	1.3515
57680	0.029654	0.40586	1.6174
57679	0.029886	0.4052	1.8838
57678	0.030149	0.40449	2.1501
57677	0.03041	0.40376	2.4222
57676	0.030694	0.40304	2.6899
57675	0.031013	0.40235	2.9629
57674	0.031343	0.4017	3.2375
57673	0.031659	0.40113	3.5112
57672	0.031993	0.40065	3.7878
57671	0.032396	0.40028	4.0661
57670	0.032681	0.40004	4.3442
57669	0.033064	0.39994	4.6248
57668	0.033438	0.39997	4.9045
57667	0.033742	0.40014	5.1875
57666	0.034108	0.40043	5.469
57665	0.034444	0.40084	5.7509
57664	0.03474	0.40134	6.0351
57663	0.035085	0.40192	0.034443
57662	0.035308	0.40255	0.31704
57661	0.035666	0.4032	0.60132
57660	0.035851	0.40385	0.88422
57659	0.036081	0.40446	1.1671
57658	0.036345	0.40502	1.4509
57657	0.036483	0.40549	1.7338
57656	0.036657	0.40587	2.0179
57655	0.036848	0.40614	2.2995
57654	0.036948	0.40629	2.5844
57653	0.037079	0.40631	2.8673
57652	0.03718	0.40622	3.1498
57651	0.03727	0.40601	3.4344
57650	0.037357	0.40571	3.718
57649	0.037368	0.40532	4.0013
57648	0.037476	0.40488	4.286
57647	0.037489	0.4044	4.5707
57646	0.037491	0.40392	4.8552
57645	0.037563	0.40346	5.1404
57644	0.037562	0.40304	5.4254
57643	0.037562	0.4027	5.712
57642	0.037586	0.40245	5.9959
57641	0.037611	0.40232	6.2825
57640	0.03758	0.4023	0.28533
57639	0.037613	0.40242	0.56944
57638	0.037581	0.40266	0.85587
57637	0.037618	0.40302	1.1406
57636	0.037557	0.40348	1.4255
57635	0.037568	0.40404	1.7099
57634	0.037582	0.40466	1.9945
57633	0.037512	0.40533	2.2784
57632	0.037525	0.406	2.5623
57631	0.037522	0.40665	2.8447
57630	0.037477	0.40725	3.1297
57629	0.03747	0.40776	3.4112
57628	0.037446	0.40817	3.6941
57627	0.037438	0.40845	3.9784
57626	0.037391	0.40859	4.2603
57625	0.037358	0.40857	4.5435
57624	0.037389	0.40839	4.8287
57623	0.037287	0.40805	5.1113
57622	0.037296	0.40756	5.397
57621	0.037276	0.40694	5.6812
57620	0.03721	0.40619	5.9678
57619	0.037162	0.40535	6.2544
57618	0.037123	0.40445	0.25692
57617	0.03702	0.40352	0.54687
57616	0.036958	0.40258	0.83476
57615	0.036801	0.40168	1.1241
57614	0.036735	0.40084	1.4158
57613	0.036555	0.4001	1.7068
57612	0.03637	0.39948	1.9987
57611	0.036249	0.39899	2.2923
57610	0.035993	0.39866	2.5853
57609	0.035773	0.39849	2.88
57608	0.035548	0.39848	3.1729
57607	0.035259	0.39863	3.4684
57606	0.034956	0.39894	3.7631
57605	0.034645	0.39938	4.0559
57604	0.034295	0.39995	4.3519
57603	0.03394	0.40061	4.6452
57602	0.033512	0.40134	4.9386
57601	0.033116	0.40212	5.2314
57600	0.032694	0.40292	5.5246
57599	0.032146	0.40371	5.8162
57598	0.031726	0.40448	6.1071
57597	0.031174	0.4052	0.11499
57596	0.030612	0.40586	0.40542
57595	0.030067	0.40644	0.69383
57594	0.029486	0.40694	0.9825
57593	0.028856	0.40735	1.2721
57592	0.028255	0.40767	1.5568
57591	0.027599	0.40791	1.8447
57590	0.02698	0.40806	2.1301
57589	0.02628	0.40814	2.4142
57588	0.025614	0.40815	2.6982
57587	0.024968	0.40811	2.981
57586	0.024229	0.40802	3.2628
57585	0.023571	0.4079	3.5443
57584	0.022901	0.40774	3.8213
57583	0.022203	0.40756	4.1028
57582	0.021542	0.40736	4.3766
57581	0.02089	0.40714	4.6506
57580	0.02025	0.40689	4.9255
57579	0.019615	0.40663	5.1942
57578	0.018979	0.40634	5.4618
57577	0.018454	0.40602	5.73
57576	0.017812	0.40567	5.9915
57575	0.017309	0.40528	6.2544
57574	0.016823	0.40484	0.22945
57573	0.016327	0.40437	0.48705
57572	0.015888	0.40386	0.7434
57571	0.015543	0.4033	0.99233
57570	0.015165	0.40272	1.2486
57569	0.014878	0.40212	1.4967
57568	0.014623	0.40151	1.7444
57567	0.014428	0.40091	1.9962
57566	0.014277	0.40034	2.2443
57565	0.014123	0.39981	2.492
57564	0.014121	0.39936	2.7453
57563	0.014051	0.399	2.9961
57562	0.014053	0.39874	3.2491
57561	0.014148	0.39862	3.506
57560	0.014192	0.39863	3.7623
57559	0.01429	0.39878	4.0244
57558	0.014448	0.3991	4.2828
57557	0.014566	0.39956	4.5495
57556	0.014729	0.40018	4.8155
57555	0.014888	0.40092	5.081
57554	0.015051	0.40178	5.3513
57553	0.015246	0.40273	5.6246
57552	0.015341	0.40375	5.8925
57551	0.015566	0.40479	6.1686
57550	0.015683	0.40583	0.15983
57549	0.015791	0.40683	0.43359
57548	0.015941	0.40775	0.71038
57547	0.016052	0.40858	0.98639
57546	0.016087	0.40927	1.2654
57545	0.016213	0.4098	1.5409
57544	0.016242	0.41015	1.8206
57543	0.016285	0.41032	2.1018
57542	0.016316	0.41029	2.3791
57541	0.016327	0.41006	2.6607
57540	0.016341	0.40965	2.9439
57539	0.016317	0.40907	3.2232
57538	0.016279	0.40835	3.508
57537	0.016305	0.40749	3.7898
57536	0.016189	0.40654	4.0762
57535	0.016173	0.40554	4.3589
57534	0.016148	0.40452	4.645
57533	0.016017	0.40351	4.9321
57532	0.016003	0.40256	5.2181
57531	0.015892	0.4017	5.5028
57530	0.015835	0.40097	5.7938
57529	0.015717	0.40038	6.0788
57528	0.015612	0.39997	0.082862
57527	0.015536	0.39974	0.37365
57526	0.015382	0.3997	0.65954
57525	0.01526	0.39984	0.95017
57524	0.015186	0.40015	1.2372
57523	0.015019	0.40062	1.5281
57522	0.014896	0.40121	1.8172
57521	0.014815	0.40189	2.1028
57520	0.014664	0.40264	2.3958
57519	0.014555	0.40342	2.6836
57518	0.014416	0.40419	2.9695
57517	0.014334	0.40492	3.2622
57516	0.014183	0.40558	3.5506
57515	0.014053	0.40614	3.8383
57514	0.013971	0.40658	4.1327
57513	0.013824	0.40688	4.4204
57512	0.0137	0.40703	4.7165
57511	0.013606	0.40702	5.0063
57510	0.013489	0.40686	5.303
57509	0.013342	0.40656	5.6001
57508	0.013255	0.40613	5.894
57507	0.013106	0.4056	6.1954
57506	0.01301	0.40499	0.2142
57505	0.012823	0.40432	0.51421
57504	0.012721	0.40363	0.82083
57503	0.012581	0.40295	1.1291
57502	0.01237	0.40231	1.4382
57501	0.012246	0.40173	1.7507
57500	0.012097	0.40124	2.066
57499	0.011855	0.40086	2.3868
57498	0.011742	0.40061	2.7039
57497	0.011522	0.40049	3.0295
57496	0.011361	0.40051	3.3574
57495	0.011167	0.40066	3.6852
57494	0.010969	0.40094	4.0154
57493	0.010851	0.40134	4.3541
57492	0.010603	0.40184	4.687
57491	0.010464	0.40242	5.0289
57490	0.010317	0.40305	5.3682
57489	0.010121	0.40372	5.7161
57488	0.00998	0.4044	6.0627
57487	0.009855	0.40506	0.125
57486	0.009722	0.40569	0.48531
57485	0.009625	0.40626	0.83517
57484	0.009521	0.40676	1.193
57483	0.009513	0.40719	1.5542
57482	0.009458	0.40752	1.9136
57481	0.009437	0.40777	2.2779
57480	0.009523	0.40792	2.6375
57479	0.009547	0.40799	3.0044
57478	0.009672	0.40797	3.3684
57477	0.009792	0.40788	3.7286
57476	0.00998	0.40771	4.0912
57475	0.010212	0.40749	4.4535
57474	0.01037	0.40722	4.8069
57473	0.010722	0.4069	5.1625
57472	0.01097	0.40655	5.5156
57471	0.011243	0.40617	5.865
57470	0.011586	0.40577	6.2105
57469	0.011916	0.40536	0.27093
57468	0.012232	0.40493	0.618
57467	0.012582	0.40449	0.95261
57466	0.012925	0.40403	1.2934
57465	0.013306	0.40357	1.6294
57464	0.013624	0.40309	1.9623
57463	0.013988	0.4026	2.2948
57462	0.014374	0.40209	2.6245
57461	0.014667	0.40158	2.9537
57460	0.015041	0.40107	3.2816
57459	0.015365	0.40057	3.6031
57458	0.015701	0.40008	3.9324
57457	0.01599	0.39962	4.252
57456	0.016296	0.39921	4.5719
57455	0.0166	0.39886	4.8951
57454	0.016848	0.39858	5.2108
57453	0.017068	0.39841	5.5294
57452	0.017366	0.39834	5.8444
57451	0.017507	0.39841	6.16
57450	0.017716	0.39861	0.19079
57449	0.01789	0.39896	0.50133
57448	0.018022	0.39946	0.81367
57447	0.018157	0.40012	1.1248
57446	0.018232	0.40092	1.4293
57445	0.018366	0.40185	1.7396
57444	0.018412	0.40291	2.0437
57443	0.018445	0.40405	2.3463
57442	0.018525	0.40526	2.6492
57441	0.018547	0.4065	2.9481
57440	0.018516	0.40773	3.2479
57439	0.018571	0.40893	3.5414
57438	0.018548	0.41004	3.8377
57437	0.018495	0.41104	4.1305
57436	0.018509	0.41189	4.4192
57435	0.018425	0.41255	4.71
57434	0.018415	0.413	4.9978
57433	0.018307	0.41322	5.2833
57432	0.018258	0.4132	5.5688
57431	0.018209	0.41293	5.8538
57430	0.01808	0.41241	6.1365
57429	0.018016	0.41164	0.13675
57428	0.017963	0.41065	0.41706
57427	0.017822	0.40946	0.70206
57426	0.017759	0.4081	0.98015
57425	0.017674	0.4066	1.2622
57424	0.017561	0.40501	1.5454
57423	0.017475	0.40337	1.8246
57422	0.017364	0.40174	2.1055
57421	0.017316	0.40017	2.3907
57420	0.017176	0.39871	2.6694
57419	0.017112	0.3974	2.953
57418	0.017066	0.39628	3.2345
57417	0.016962	0.3954	3.5163
57416	0.016883	0.39477	3.7981
57415	0.016859	0.39442	4.0766
57414	0.016739	0.39435	4.3593
57413	0.016699	0.39455	4.6381
57412	0.016602	0.39503	4.914
57411	0.016556	0.39576	5.196
57410	0.016453	0.3967	5.4711
57409	0.016379	0.39783	5.745
57408	0.016326	0.3991	6.0237
57407	0.016234	0.40047	0.010676
57406	0.016132	0.4019	0.2853
57405	0.016105	0.40333	0.55407
57404	0.015993	0.40473	0.82511
57403	0.015898	0.40605	1.0938
57402	0.015865	0.40726	1.3584
57401	0.01574	0.40833	1.6259
57400	0.015695	0.40923	1.8909
57399	0.015592	0.40994	2.1512
57398	0.015545	0.41045	2.4144
57397	0.015487	0.41076	2.6764
57396	0.015381	0.41087	2.9315
57395	0.015394	0.41079	3.1921
57394	0.015333	0.41053	3.4477
57393	0.015276	0.41012	3.7027
57392	0.015318	0.40957	3.9565
57391	0.015321	0.40891	4.2102
57390	0.015311	0.40816	4.463
57389	0.01544	0.40736	4.7133
57388	0.015482	0.40652	4.9649
57387	0.015634	0.40567	5.2176
57386	0.015774	0.40483	5.4664
57385	0.015988	0.40404	5.7179
57384	0.016228	0.40329	5.9728
57383	0.016491	0.40262	6.2218
57382	0.016816	0.40203	0.19519
57381	0.017217	0.40154	0.45025
57380	0.017564	0.40114	0.70767
57379	0.018044	0.40083	0.96651
57378	0.01856	0.40063	1.228
57377	0.019037	0.40052	1.4917
57376	0.019638	0.4005	1.7564
57375	0.020256	0.40055	2.0225
57374	0.020852	0.40068	2.2945
57373	0.021546	0.40087	2.5623
57372	0.022219	0.40112	2.8363
57371	0.022945	0.40141	3.1117
57370	0.023672	0.40174	3.3873
57369	0.024384	0.4021	3.6642
57368	0.025234	0.40249	3.9452
57367	0.025926	0.4029	4.2248
57366	0.026737	0.40332	4.507
57365	0.027554	0.40375	4.7894
57364	0.028296	0.40419	5.074
57363	0.029092	0.40461	5.3592
57362	0.029882	0.40502	5.6432
57361	0.030621	0.4054	5.9326
57360	0.031389	0.40575	6.2188
57359	0.032111	0.40605	0.22372
57358	0.032868	0.4063	0.51461
57357	0.033572	0.40648	0.80344
57356	0.034239	0.40659	1.0945
57355	0.034986	0.40663	1.3858
57354	0.035599	0.40657	1.6774
57353	0.036252	0.40643	1.9703
57352	0.03688	0.40621	2.2622
57351	0.037465	0.40589	2.556
57350	0.038031	0.40548	2.8512
57349	0.038551	0.405	3.1432
57348	0.039101	0.40445	3.4403
57347	0.03955	0.40384	3.7352
57346	0.040001	0.4032	4.0306
57345	0.040429	0.40254	4.3275
57344	0.040827	0.40189	4.624
57343	0.041112	0.40127	4.9214
57342	0.041479	0.40071	5.2183
57341	0.041727	0.40022	5.5165
57340	0.041937	0.39984	5.8148
57339	0.042151	0.39959	6.1123
57338	0.042302	0.39947	0.12738
57337	0.04241	0.39951	0.42646
57336	0.042503	0.39971	0.72344
57335	0.042525	0.40009	1.0215
57334	0.042599	0.40062	1.3192
57333	0.042517	0.40131	1.6159
57332	0.042507	0.40214	1.9115
57331	0.042475	0.40309	2.2076
57330	0.04231	0.40413	2.5015
57329	0.042248	0.40522	2.7955
57328	0.042088	0.40633	3.0866
57327	0.041913	0.40743	3.3795
57326	0.041724	0.40847	3.6688
57325	0.041497	0.40942	3.9576
57324	0.041277	0.41025	4.2472
57323	0.041007	0.41091	4.5335
57322	0.040696	0.41139	4.8204
57321	0.040482	0.41166	5.1065
57320	0.040103	0.41171	5.3917
57319	0.039791	0.41152	5.6767
57318	0.039509	0.41109	5.9603
57317	0.039118	0.41044	6.2453
57316	0.038785	0.40956	0.24624
57315	0.038424	0.40849	0.52838
57314	0.038072	0.40724	0.81418
57313	0.037675	0.40585	1.0974
57312	0.037301	0.40436	1.3807
57311	0.036936	0.40281	1.667
57310	0.036543	0.40125	1.9501
57309	0.036133	0.39972	2.2366
57308	0.03579	0.39829	2.5208
57307	0.035398	0.39698	2.8072
57306	0.03498	0.39586	3.0931
57305	0.03465	0.39494	3.3779
57304	0.034232	0.39427	3.6641
57303	0.033874	0.39387	3.9502
57302	0.033464	0.39374	4.2337
57301	0.033114	0.3939	4.5193
57300	0.032728	0.39433	4.8037
57299	0.032324	0.39504	5.0858
57298	0.031972	0.39599	5.3688
57297	0.031616	0.39717	5.6502
57296	0.03118	0.39853	5.9303
57295	0.030865	0.40004	6.2093
57294	0.030469	0.40166	0.20384
57293	0.030089	0.40333	0.48109
57292	0.029725	0.40501	0.75594
57291	0.02937	0.40665	1.0289
57290	0.028997	0.40822	1.3042
57289	0.028634	0.40966	1.5727
57288	0.028274	0.41095	1.8436
57287	0.027953	0.41205	2.113
57286	0.027561	0.41295	2.3792
57285	0.027225	0.41362	2.6451
57284	0.026932	0.41406	2.9108
57283	0.026527	0.41425	3.1736
57282	0.026249	0.41421	3.4371
57281	0.025937	0.41394	3.6971
57280	0.025614	0.41344	3.9594
57279	0.025343	0.41274	4.2183
57278	0.025081	0.41185	4.4756
57277	0.024824	0.41079	4.7363
57276	0.024623	0.40959	4.9917
57275	0.024398	0.40828	5.2488
57274	0.024282	0.40688	5.5062
57273	0.024138	0.40543	5.7623
57272	0.024015	0.40395	6.0186
57271	0.024072	0.4025	6.2757
57270	0.023994	0.40109	0.25034
57269	0.024078	0.39976	0.50784
57268	0.024227	0.39855	0.76561
57267	0.024351	0.39746	1.026
57266	0.024572	0.39653	1.2866
57265	0.024854	0.39577	1.5455
57264	0.025144	0.39519	1.8108
57263	0.025523	0.3948	2.0731
57262	0.025889	0.39461	2.3381
57261	0.026368	0.39463	2.6054
57260	0.02684	0.39484	2.8737
57259	0.027312	0.39525	3.1424
57258	0.02793	0.39584	3.4144
57257	0.028469	0.39661	3.6859
57256	0.029058	0.39754	3.9606
57255	0.029709	0.39862	4.2336
57254	0.030331	0.39981	4.5105
57253	0.030953	0.40109	4.7877
57252	0.031627	0.40244	5.0642
57251	0.032265	0.40381	5.3442
57250	0.032941	0.40519	5.6244
57249	0.033563	0.40654	5.9039
57248	0.034253	0.40783	6.1866
57247	0.034897	0.40903	0.18532
57246	0.035523	0.41011	0.46848
57245	0.036156	0.41104	0.75226
57244	0.036825	0.41181	1.0361
57243	0.037359	0.4124	1.3226
57242	0.03799	0.41278	1.6067
57241	0.038557	0.41296	1.894
57240	0.039078	0.41291	2.1819
57239	0.039611	0.41265	2.469
57238	0.040076	0.41217	2.7577
57237	0.040579	0.41149	3.0488
57236	0.040946	0.41062	3.3382
57235	0.041355	0.40957	3.6301
57234	0.041738	0.40838	3.9233
57233	0.041992	0.40707	4.2164
57232	0.042303	0.40569	4.5119
57231	0.042538	0.40426	4.8065
57230	0.042702	0.40282	5.1045
57229	0.042874	0.40143	5.4021
57228	0.042965	0.40011	5.6999
57227	0.04305	0.39891	6.0009
57226	0.043082	0.39786	0.017292
57225	0.043012	0.39699	0.31786
57224	0.043055	0.39634	0.62002
57223	0.042878	0.39592	0.92153
57222	0.042767	0.39575	1.2233
57221	0.042632	0.39583	1.5254
57220	0.042387	0.39616	1.8272
57219	0.042162	0.39673	2.1296
57218	0.041896	0.39752	2.4287
57217	0.041599	0.3985	2.731
57216	0.041259	0.39963	3.0299
57215	0.040883	0.40088	3.3279
57214	0.040503	0.4022	3.6263
57213	0.040076	0.40355	3.923
57212	0.039575	0.4049	4.2186
57211	0.039136	0.40618	4.5137
57210	0.038608	0.40737	4.8075
57209	0.038044	0.40843	5.1018
57208	0.037513	0.40933	5.3927
57207	0.036948	0.41004	5.6857
57206	0.036304	0.41053	5.9772
57205	0.035739	0.41081	6.2665
57204	0.035066	0.41085	0.27471
57203	0.034468	0.41066	0.56456
57202	0.033764	0.41025	0.85407
57201	0.033116	0.40964	1.1435
57200	0.032468	0.40885	1.4336
57199	0.031725	0.4079	1.7226
57198	0.031071	0.40683	2.0127
57197	0.030372	0.40568	2.301
57196	0.029643	0.40447	2.5926
57195	0.02894	0.40326	2.8812
57194	0.028224	0.40208	3.17
57193	0.027508	0.40097	3.4624
57192	0.026765	0.39996	3.75
57191	0.02603	0.3991	4.04
57190	0.025349	0.39839	4.3307
57189	0.024557	0.39787	4.619
57188	0.023842	0.39755	4.9079
57187	0.023167	0.39744	5.1967
57186	0.022364	0.39755	5.4842
57185	0.021697	0.39786	5.7721
57184	0.020958	0.39837	6.0558
57183	0.020255	0.39907	0.059745
57182	0.019528	0.39992	0.34339
57181	0.018824	0.4009	0.62237
57180	0.018129	0.40198	0.90724
57179	0.017423	0.40313	1.1829
57178	0.016689	0.4043	1.4608
57177	0.016046	0.40547	1.7351
57176	0.015318	0.4066	2.0079
57175	0.014601	0.40766	2.2777
57174	0.01397	0.40863	2.5437
57173	0.013247	0.40948	2.8083
57172	0.012563	0.41018	3.0699
57171	0.011925	0.41074	3.3211
57170	0.01124	0.41112	3.5771
57169	0.010612	0.41132	3.821
57168	0.009971	0.41134	4.0585
57167	0.009378	0.41117	4.2911
57166	0.008846	0.41082	4.5189
57165	0.008255	0.41029	4.7268
57164	0.007867	0.40959	4.9373
57163	0.00745	0.40874	5.1317
57162	0.007117	0.40775	5.3165
57161	0.00695	0.40664	5.4965
57160	0.00685	0.40545	5.6709
57159	0.006812	0.4042	5.8451
57158	0.00701	0.40291	6.0208
57157	0.007202	0.40162	6.2054
57156	0.00753	0.40036	0.12003
57155	0.007968	0.39915	0.32101
57154	0.008438	0.39803	0.53954
57153	0.008974	0.39703	0.77248
57152	0.00957	0.39616	1.0044
57151	0.010174	0.39546	1.2567
57150	0.010839	0.39495	1.5126
57149	0.011473	0.39463	1.7741
