0	0.016702	0.40909	1.7963	1.7963
-1	0.017161	0.41135	1.4979	1.4979
-2	0.017497	0.41356	1.2	1.2
-3	0.017846	0.41564	0.90349	0.90349
-4	0.018211	0.41756	0.61138	0.61138
-5	0.018453	0.41925	0.31554	0.31554
-6	0.018748	0.42067	0.024574	0.024574
-7	0.018937	0.42178	6.0186	6.0186
-8	0.01918	0.42254	5.7272	5.7272
-9	0.019325	0.42292	5.4384	5.4384
-10	0.019425	0.42291	5.1534	5.1534
-11	0.019597	0.42249	4.8635	4.8635
-12	0.019613	0.42166	4.5794	4.5794
-13	0.019651	0.42044	4.2923	4.2923
-14	0.019679	0.41884	4.0084	4.0084
-15	0.019635	0.41689	3.7228	3.7228
-16	0.01956	0.41463	3.4367	3.4367
-17	0.019487	0.41212	3.154	3.154
-18	0.019347	0.40941	2.8676	2.8676
-19	0.019223	0.40658	2.5814	2.5814
-20	0.019003	0.40368	2.2984	2.2984
-21	0.018835	0.4008	2.0112	2.0112
-22	0.018617	0.39803	1.7259	1.7259
-23	0.018341	0.39543	1.4405	1.4405
-24	0.018095	0.3931	1.1553	1.1553
-25	0.017868	0.39111	0.87127	0.87127
-26	0.017507	0.38951	0.58474	0.58474
-27	0.017279	0.38837	0.30568	0.30568
-28	0.016967	0.38772	0.022732	0.022732
-29	0.016652	0.38759	6.0259	6.0259
-30	0.016366	0.38799	5.7512	5.7512
-31	0.016045	0.3889	5.4774	5.4774
-32	0.015778	0.3903	5.2034	5.2034
-33	0.01545	0.39215	4.9396	4.9396
-34	0.015175	0.39439	4.6738	4.6738
-35	0.014942	0.39696	4.4138	4.4138
-36	0.014652	0.39978	4.1574	4.1574
-37	0.014424	0.40277	3.9047	3.9047
-38	0.014271	0.40585	3.6578	3.6578
-39	0.014039	0.40894	3.4099	3.4099
-40	0.013929	0.41197	3.1702	3.1702
-41	0.013824	0.41485	2.933	2.933
-42	0.013735	0.41753	2.6939	2.6939
-43	0.013719	0.41994	2.4617	2.4617
-44	0.013706	0.42202	2.2322	2.2322
-45	0.013793	0.42375	1.9957	1.9957
-46	0.013843	0.42507	1.7687	1.7687
-47	0.013987	0.42597	1.5372	1.5372
-48	0.014182	0.42644	1.3041	1.3041
-49	0.014385	0.42646	1.0736	1.0736
-50	0.0146	0.42606	0.8369	0.8369
-51	0.014958	0.42524	0.60469	0.60469
-52	0.015217	0.42403	0.3639	0.3639
-53	0.015571	0.42246	0.12432	0.12432
-54	0.015961	0.42058	6.1673	6.1673
-55	0.01633	0.41843	5.9195	5.9195
-56	0.016739	0.41606	5.6711	5.6711
-57	0.017156	0.41352	5.4243	5.4243
-58	0.017605	0.41087	5.1663	5.1663
-59	0.018044	0.40818	4.9124	4.9124
-60	0.018469	0.40549	4.6539	4.6539
-61	0.018983	0.40287	4.3918	4.3918
-62	0.019417	0.40037	4.1284	4.1284
-63	0.019863	0.39804	3.8629	3.8629
-64	0.020389	0.39594	3.5942	3.5942
-65	0.020822	0.39411	3.3254	3.3254
-66	0.021311	0.39258	3.0512	3.0512
-67	0.021793	0.39137	2.7806	2.7806
-68	0.022294	0.39053	2.5045	2.5045
-69	0.022777	0.39005	2.2281	2.2281
-70	0.02328	0.38993	1.9537	1.9537
-71	0.02379	0.39019	1.6757	1.6757
-72	0.024345	0.39079	1.3979	1.3979
-73	0.024808	0.39173	1.1219	1.1219
-74	0.025408	0.39297	0.84431	0.84431
-75	0.025952	0.39449	0.56667	0.56667
-76	0.02647	0.39625	0.29097	0.29097
-77	0.027078	0.39821	0.01426	0.01426
-78	0.027646	0.40033	6.0228	6.0228
-79	0.028209	0.40257	5.746	5.746
-80	0.028805	0.40488	5.473	5.473
-81	0.029404	0.40723	5.1992	5.1992
-82	0.029987	0.40956	4.9238	4.9238
-83	0.030581	0.41184	4.6529	4.6529
-84	0.031158	0.41403	4.3793	4.3793
-85	0.0318	0.41607	4.1064	4.1064
-86	0.032347	0.41793	3.8344	3.8344
-87	0.032938	0.41959	3.5624	3.5624
-88	0.033598	0.42099	3.2898	3.2898
-89	0.034106	0.42212	3.0176	3.0176
-90	0.034743	0.42294	2.745	2.745
-91	0.03532	0.42345	2.4733	2.4733
-92	0.035875	0.42362	2.1985	2.1985
-93	0.036448	0.42344	1.9259	1.9259
-94	0.036998	0.42291	1.652	1.652
-95	0.037539	0.42203	1.3752	1.3752
-96	0.038087	0.42081	1.1004	1.1004
-97	0.038553	0.41928	0.82258	0.82258
-98	0.039143	0.41744	0.54451	0.54451
-99	0.039585	0.41535	0.26471	0.26471
-100	0.04006	0.41303	6.267	6.267
-101	0.040563	0.41054	5.9857	5.9857
-102	0.040965	0.40793	5.7014	5.7014
-103	0.041378	0.40527	5.4159	5.4159
-104	0.041769	0.40262	5.131	5.131
-105	0.042123	0.40004	4.8408	4.8408
-106	0.042452	0.39762	4.5519	4.5519
-107	0.042723	0.39542	4.261	4.261
-108	0.043031	0.3935	3.9682	3.9682
-109	0.043249	0.39192	3.6744	3.6744
-110	0.043416	0.39075	3.3805	3.3805
-111	0.043647	0.39	3.085	3.085
-112	0.043729	0.38972	2.79	2.79
-113	0.043839	0.38993	2.4938	2.4938
-114	0.043884	0.39061	2.1992	2.1992
-115	0.043921	0.39175	1.9045	1.9045
-116	0.043877	0.39333	1.6092	1.6092
-117	0.043813	0.39529	1.3179	1.3179
