   1.1309558e+00   1.1624428e+00   1.1841041e+00   1.1986418e+00   1.2118456e+00   1.2404842e+00   1.2844883e+00   1.3254184e+00   1.3623220e+00   1.4118406e+00   1.4616317e+00   1.5013971e+00   1.5266755e+00   1.5281967e+00   1.5079633e+00   1.4505632e+00   1.3389423e+00   1.1326008e+00   9.0830618e-01   8.1003779e-01   7.0563352e-01   5.7197088e-01   4.8065254e-01   4.8991591e-01   5.6495994e-01   6.3684750e-01   6.8807405e-01   7.3751837e-01   7.9000813e-01   8.4364009e-01   8.9182562e-01   9.2445725e-01   9.4779706e-01   9.8487830e-01   1.0322536e+00   1.0809418e+00
   8.5085952e-01   7.8185173e-01   7.2729248e-01   7.0291024e-01   7.2794304e-01   7.7370179e-01   8.4891444e-01   8.5379388e-01   8.7425476e-01   9.0501416e-01   9.4384766e-01   9.2995518e-01   9.5424986e-01   9.2262132e-01   9.2395991e-01   1.0609448e+00   1.2706172e+00   1.2882735e+00   1.1689067e+00   1.1168939e+00   9.3840814e-01   6.8609750e-01   6.1823993e-01   7.6433474e-01   8.9752841e-01   9.5780820e-01   9.7371358e-01   9.3907607e-01   8.5928603e-01   7.5847644e-01   7.2953427e-01   7.4479619e-01   7.3517078e-01   7.5376052e-01   8.1670197e-01   8.5400540e-01
   2.0860655e+00   2.2488725e+00   2.3733099e+00   2.4561746e+00   2.5145702e+00   2.5463953e+00   2.5817041e+00   2.5545082e+00   2.5241444e+00   2.4839034e+00   2.4490490e+00   2.3769429e+00   2.2448304e+00   2.0563023e+00   1.9041222e+00   1.9033419e+00   2.1601360e+00   2.5244386e+00   2.9010339e+00   2.8641801e+00   2.6515751e+00   2.3705070e+00   2.1077199e+00   1.8240925e+00   1.4249063e+00   1.0365579e+00   8.6702746e-01   9.7890514e-01   1.2458464e+00   1.4749336e+00   1.6148317e+00   1.6765975e+00   1.6842970e+00   1.6968856e+00   1.7894427e+00   1.9318568e+00
   4.4692698e+00   4.6196735e+00   4.7191405e+00   4.8131590e+00   4.8916934e+00   4.9757714e+00   5.0712852e+00   5.1920355e+00   5.2620683e+00   5.3281126e+00   5.3578280e+00   5.3853378e+00   5.3812356e+00   5.2679704e+00   5.0464282e+00   4.8366508e+00   4.6646350e+00   4.4774275e+00   4.1364546e+00   3.5672071e+00   3.1557696e+00   3.2485862e+00   3.1684842e+00   2.9159551e+00   2.5777011e+00   2.4343771e+00   2.6418316e+00   3.1194360e+00   3.4785881e+00   3.6805320e+00   3.8258390e+00   3.8919172e+00   3.8978364e+00   3.9286416e+00   4.0601785e+00   4.2459893e+00
   5.5302632e+00   5.5851297e+00   5.6641639e+00   5.7879527e+00   5.8987060e+00   6.0031192e+00   6.1354716e+00   6.2967186e+00   6.4632856e+00   6.6386134e+00   6.8084669e+00   6.9556848e+00   7.0732099e+00   7.0930166e+00   6.9854075e+00   6.7363178e+00   6.1314735e+00   3.6352771e+00   3.3026172e+00   2.0833797e+00   1.9254245e+00   2.4226958e+00   3.0387051e+00   3.2575587e+00   3.4218665e+00   3.7628427e+00   4.2571606e+00   4.6701140e+00   4.8440013e+00   4.8888277e+00   4.9768494e+00   5.0686789e+00   5.1632284e+00   5.2254022e+00   5.3008361e+00   5.4144834e+00
   5.0366836e+00   5.0063964e+00   5.0651169e+00   5.1314392e+00   5.1959263e+00   5.2909560e+00   5.4642000e+00   5.6599657e+00   5.8588352e+00   6.0980334e+00   6.3528932e+00   6.5923705e+00   6.8073483e+00   6.9863700e+00   7.0383334e+00   6.8866472e+00   6.4528764e+00   3.2534943e+00   1.6417124e+00   1.3469623e+00   1.2184727e+00   1.3716556e+00   2.2412813e+00   3.0327673e+00   3.8681417e+00   4.4873968e+00   4.9042892e+00   4.9968276e+00   4.8826715e+00   4.8139806e+00   4.8250084e+00   4.8618332e+00   4.9359016e+00   4.9951553e+00   5.0054280e+00   5.0551348e+00
   3.3627074e+00   3.2800462e+00   3.2208834e+00   3.2491064e+00   3.3178790e+00   3.3985374e+00   3.5589535e+00   3.7497072e+00   3.9745491e+00   4.2222724e+00   4.5362315e+00   4.8448710e+00   5.1725936e+00   5.4316258e+00   5.5731115e+00   5.6674562e+00   5.3474665e+00   4.1770906e+00   1.6333536e+00   9.6056402e-01   1.3967422e+00   1.0137483e+00   2.1335340e+00   3.3621850e+00   4.2336397e+00   4.5931492e+00   4.5336719e+00   4.1696591e+00   3.8295116e+00   3.6452196e+00   3.5260568e+00   3.4904680e+00   3.5023797e+00   3.4879353e+00   3.4738526e+00   3.4658246e+00
   1.0845213e+00   1.0224681e+00   9.8200053e-01   9.9756390e-01   1.0327362e+00   1.0535135e+00   1.1047782e+00   1.1790319e+00   1.2491121e+00   1.3626598e+00   1.6489888e+00   1.9653674e+00   2.3512495e+00   2.6608366e+00   2.9210756e+00   3.1982906e+00   3.0416712e+00   2.5968835e+00   2.4432123e+00   2.4833080e+00   1.2369761e+00   2.0436153e+00   2.9856697e+00   3.1727881e+00   3.2624543e+00   3.0645145e+00   2.6350317e+00   2.1143782e+00   1.6938063e+00   1.4032893e+00   1.2691348e+00   1.2670663e+00   1.2594944e+00   1.2081910e+00   1.1523268e+00   1.1257826e+00
   1.6840177e+00   1.7696882e+00   1.8695772e+00   1.9541636e+00   1.9718069e+00   1.9081873e+00   1.8217318e+00   1.6966659e+00   1.4380604e+00   1.1707238e+00   1.1109821e+00   1.0151476e+00   9.8877108e-01   1.0450704e+00   1.1490468e+00   1.1812246e+00   1.3991350e+00   2.1107678e+00   2.6165595e+00   3.2217546e+00   2.0303476e+00   2.8245285e+00   2.2897997e+00   1.7524316e+00   1.3441215e+00   9.1565406e-01   6.6948467e-01   7.2905940e-01   8.3621120e-01   9.8403960e-01   1.1872116e+00   1.3451226e+00   1.4712700e+00   1.4476773e+00   1.4346570e+00   1.5676197e+00
   3.9626126e+00   4.0563602e+00   4.1693249e+00   4.2480216e+00   4.2318225e+00   4.1327662e+00   4.0014157e+00   3.7778494e+00   3.5224688e+00   3.3559151e+00   3.2471941e+00   3.1368952e+00   3.1721413e+00   3.1818161e+00   3.0100400e+00   2.6894369e+00   2.5678675e+00   2.7498500e+00   2.2496848e+00   2.4889951e+00   2.4191275e+00   1.2279575e+00   9.7109413e-01   8.9473438e-01   1.4006314e+00   1.8421865e+00   2.2082124e+00   2.5218356e+00   2.8741305e+00   3.2728548e+00   3.5938714e+00   3.7264078e+00   3.7622499e+00   3.7048275e+00   3.7843187e+00   3.8878675e+00
