-START-OF-DATA-
0	382007500000.000
100	382007500000.000
100	380218333333.333
200	380218333333.333
200	493687500000.000
300	493687500000.000
300	888325000000.000
400	888325000000.000
400	1027233333333.33
500	1027233333333.33
500	1379900000000.00
600	1379900000000.00
600	1681725000000.00
700	1681725000000.00
700	2194841666666.67
800	2194841666666.67
800	2481233333333.33
900	2481233333333.33
900	2740825000000.00
1000	2740825000000.00
1000	2974066666666.67
1100	2974066666666.67
1100	3414050000000.00
1200	3414050000000.00
1200	3791383333333.33
1300	3791383333333.33
1300	4196608333333.33
1400	4196608333333.33
1400	4600525000000.00
1500	4600525000000.00
1500	5090591666666.67
1600	5090591666666.67
1600	5660225000000.00
1700	5660225000000.00
1700	5973758333333.33
1800	5973758333333.33
1800	6292433333333.33
1900	6292433333333.33
1900	6808658333333.33
2000	6808658333333.33
2000	7219391666666.67
2100	7219391666666.67
2100	7670125000000.00
2200	7670125000000.00
2200	8187983333333.33
2300	8187983333333.33
2300	8542166666666.67
2400	8542166666666.67
2400	8864250000000.00
2500	8864250000000.00
2500	9508166666666.67
2600	9508166666666.67
2600	9944000000000.00
2700	9944000000000.00
2700	10126666666666.7
2800	10126666666666.7
2800	10494666666666.7
2900	10494666666666.7
2900	11002666666666.7
3000	11002666666666.7
3000	11345833333333.3
3100	11345833333333.3
3100	11651500000000.0
3200	11651500000000.0
3200	11709583333333.3
3300	11709583333333.3
3300	11742000000000.0
3400	11742000000000.0
3400	12107666666666.7
3500	12107666666666.7
3500	12155833333333.3
3600	12155833333333.3
3600	12279833333333.3
3700	12279833333333.3
3700	12230000000000.0
3800	12230000000000.0
3800	12292916666666.7
3900	12292916666666.7
3900	12706333333333.3
4000	12706333333333.3
4000	12821416666666.7
4100	12821416666666.7
4100	12977333333333.3
4200	12977333333333.3
4200	12912916666666.7
4300	12912916666666.7
4300	13078250000000.0
4400	13078250000000.0
4400	13341416666666.7
4500	13341416666666.7
4500	13443083333333.3
4600	13443083333333.3
4600	13498916666666.7
4700	13498916666666.7
4700	13862333333333.3
4800	13862333333333.3
4800	13691166666666.7
4900	13691166666666.7
4900	13883000000000.0
5000	13883000000000.0
5000	13886333333333.3
5100	13886333333333.3
5100	13911583333333.3
5200	13911583333333.3
5200	13955333333333.3
5300	13955333333333.3
5300	13967333333333.3
5400	13967333333333.3
5400	14148166666666.7
5500	14148166666666.7
5500	14134250000000.0
5600	14134250000000.0
5600	14159500000000.0
5700	14159500000000.0
5700	14157500000000.0
5800	14157500000000.0
5800	14026916666666.7
5900	14026916666666.7
5900	14093666666666.7
6000	14093666666666.7
6000	14061583333333.3
6100	14061583333333.3
6100	14221083333333.3
6200	14221083333333.3
6200	14055250000000.0
6300	14055250000000.0
6300	14249083333333.3
6400	14249083333333.3
6400	14147000000000.0
6500	14147000000000.0
6500	14016666666666.7
6600	14016666666666.7
6600	14113500000000.0
6700	14113500000000.0
6700	14260750000000.0
6800	14260750000000.0
6800	14530333333333.3
6900	14530333333333.3
6900	14462333333333.3
7000	14462333333333.3
7000	14373833333333.3
7100	14373833333333.3
7100	14489166666666.7
7200	14489166666666.7
7200	14617416666666.7
7300	14617416666666.7
7300	14892000000000.0
7400	14892000000000.0
7400	14813083333333.3
7500	14813083333333.3
7500	14920666666666.7
7600	14920666666666.7
7600	15059666666666.7
7700	15059666666666.7
7700	14928833333333.3
7800	14928833333333.3
7800	14942666666666.7
7900	14942666666666.7
7900	14908916666666.7
8000	14908916666666.7
8000	14791750000000.0
8100	14791750000000.0
8100	15158750000000.0
8200	15158750000000.0
8200	15007333333333.3
8300	15007333333333.3
8300	14724083333333.3
8400	14724083333333.3
8400	14836833333333.3
8500	14836833333333.3
8500	15032333333333.3
8600	15032333333333.3
8600	15121500000000.0
8700	15121500000000.0
8700	14835583333333.3
8800	14835583333333.3
8800	14912416666666.7
8900	14912416666666.7
8900	14838666666666.7
9000	14838666666666.7
9000	14812000000000.0
9100	14812000000000.0
9100	15161750000000.0
9200	15161750000000.0
9200	14980666666666.7
9300	14980666666666.7
9300	15113083333333.3
9400	15113083333333.3
9400	15179750000000.0
9500	15179750000000.0
9500	15217000000000.0
9600	15217000000000.0
9600	15276000000000.0
9700	15276000000000.0
9700	15220083333333.3
9800	15220083333333.3
9800	15170000000000.0
9900	15170000000000.0
9900	15264666666666.7
10000	15264666666666.7
10000	15141750000000.0
10100	15141750000000.0
10100	15164916666666.7
10200	15164916666666.7
10200	14996333333333.3
10300	14996333333333.3
10300	15194166666666.7
10400	15194166666666.7
10400	14923583333333.3
10500	14923583333333.3
10500	15039000000000.0
10600	15039000000000.0
10600	15165166666666.7
10700	15165166666666.7
10700	15130500000000.0
10800	15130500000000.0
10800	15143333333333.3
10900	15143333333333.3
10900	15114833333333.3
11000	15114833333333.3
11000	14931666666666.7
11100	14931666666666.7
11100	15071750000000.0
11200	15071750000000.0
11200	15078666666666.7
11300	15078666666666.7
11300	15103083333333.3
11400	15103083333333.3
11400	15094666666666.7
11500	15094666666666.7
11500	15124916666666.7
11600	15124916666666.7
11600	15218500000000.0
11700	15218500000000.0
11700	14947500000000.0
11800	14947500000000.0
11800	14979000000000.0
11900	14979000000000.0
11900	15307000000000.0
12000	15307000000000.0
12000	15190166666666.7
12100	15190166666666.7
12100	15275666666666.7
12200	15275666666666.7
12200	15165916666666.7
12300	15165916666666.7
12300	15084583333333.3
12400	15084583333333.3
12400	15005750000000.0
12500	15005750000000.0
12500	14933250000000.0
12600	14933250000000.0
12600	15028083333333.3
12700	15028083333333.3
