-1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02
-1.000000000000000000e+02 2.598901733398437500e+03 1.941908960978190180e+03 -1.000000000000000000e+02 1.709922996520996094e+03 1.873217315673828125e+03 2.482609008789062500e+03 2.996960266113281250e+03 3.303515686035156250e+03 3.445178039550781250e+03 3.876483398437500000e+03 4.121385253906250000e+03 4.440179077148437500e+03 4.388405944824218750e+03 4.433051269531250000e+03 4.425161010742187500e+03 4.294343200683593750e+03 3.835149597167968750e+03 2.701794860839843750e+03 1.423802978515625000e+03 1.859458089192708258e+03 3.940904785156250000e+03 4.537919677734375000e+03 4.791028808593750000e+03 4.785305053710937500e+03 4.272965393066406250e+03 3.846670776367187500e+03 3.813631774902343750e+03 4.208887634277343750e+03 3.155377685546875000e+03 2.786222625732421875e+03 2.432967742919921875e+03 1.920784812927246094e+03 1.807791580200195312e+03 2.108977244059244640e+03 -1.000000000000000000e+02
4.271673950195312500e+03 4.413054687500000000e+03 4.550308715820312500e+03 4.396651611328125000e+03 3.626668640136718750e+03 3.325539184570312500e+03 4.150479797363281250e+03 4.670567687988281250e+03 4.422461914062500000e+03 4.028547424316406250e+03 3.306721618652343750e+03 3.363671081542968750e+03 3.997344482421875000e+03 4.436833496093750000e+03 4.815786010742187500e+03 4.780485107421875000e+03 4.904589233398437500e+03 4.957180297851562500e+03 4.474307739257812500e+03 3.556470703125000000e+03 2.988038299560546875e+03 2.756457824707031250e+03 2.969400390625000000e+03 4.110290405273437500e+03 4.228116943359375000e+03 4.536072814941406250e+03 5.050748046875000000e+03 5.108180297851562500e+03 5.140987182617187500e+03 5.278072143554687500e+03 5.215018676757812500e+03 5.058296997070312500e+03 4.273775207519531250e+03 2.764273773193359375e+03 3.481309082031250000e+03 4.105413574218750000e+03
3.827395568847656250e+03 4.024119750976562500e+03 4.302872680664062500e+03 3.677303039550781250e+03 3.448121154785156250e+03 3.917696716308593750e+03 2.528777389526367188e+03 3.760531204223632812e+03 5.212770385742187500e+03 4.827045898437500000e+03 4.160055541992187500e+03 3.641876586914062500e+03 3.687443237304687500e+03 3.457891601562500000e+03 3.398261840820312500e+03 4.122225219726562500e+03 4.776576416015625000e+03 4.755151855468750000e+03 3.352993489583333485e+03 1.775504516601562500e+03 2.298156234741210938e+03 2.959181274414062500e+03 3.221187500000000000e+03 4.434531188964843750e+03 4.006652954101562500e+03 2.732552978515625000e+03 3.068431396484375000e+03 4.015941284179687500e+03 4.288171142578125000e+03 4.821463745117187500e+03 3.523072204589843750e+03 4.649710815429687500e+03 4.109211791992187500e+03 1.857465911865234375e+03 4.178152221679687500e+03 4.013808227539062500e+03
3.309327941894531250e+03 3.724096801757812500e+03 3.947659667968750000e+03 3.680059448242187500e+03 3.649468444824218750e+03 4.369070800781250000e+03 2.711767196655273438e+03 1.465454910278320312e+03 4.757072631835937500e+03 5.116997680664062500e+03 4.797785278320312500e+03 4.634380004882812500e+03 4.638931396484375000e+03 3.918742736816406250e+03 3.160957275390625000e+03 3.863389282226562500e+03 4.450741821289062500e+03 4.209007202148437500e+03 2.968467285156250000e+03 -1.000000000000000000e+02 3.103936607360839844e+03 4.999245483398437500e+03 5.028170288085937500e+03 4.393539916992187500e+03 3.621817382812500000e+03 3.288361083984375000e+03 3.386287902832031250e+03 4.407830810546875000e+03 4.748973266601562500e+03 3.809192016601562500e+03 3.838021850585937500e+03 4.045413574218750000e+03 2.386015975952148438e+03 2.402562744140625000e+03 3.811199218750000000e+03 3.449848022460937500e+03
3.863077087402343750e+03 4.274290222167968750e+03 4.707748168945312500e+03 4.649422485351562500e+03 3.419008239746093750e+03 4.606363769531250000e+03 3.355033508300781250e+03 1.064739135742187500e+03 2.468962142944335938e+03 4.948759521484375000e+03 4.955788818359375000e+03 5.177377685546875000e+03 4.998007812500000000e+03 4.355618164062500000e+03 3.256517639160156250e+03 3.601295654296875000e+03 4.189119750976562500e+03 3.647946166992187500e+03 3.384867675781250000e+03 -1.000000000000000000e+02 4.423701599121093750e+03 5.230945312500000000e+03 5.180931518554687500e+03 4.420099853515625000e+03 3.255619750976562500e+03 3.871742553710937500e+03 4.066618041992187500e+03 4.727756103515625000e+03 4.977285522460937500e+03 3.664346740722656250e+03 2.327649627685546875e+03 3.942906738281250000e+03 4.396369934082031250e+03 3.522201232910156250e+03 3.228223632812500000e+03 3.225558837890625000e+03
4.425122924804687500e+03 4.736726684570312500e+03 5.126027709960937500e+03 5.118899047851562500e+03 1.545777404785156250e+03 4.614284790039062500e+03 3.089196228027343750e+03 1.190497070312500000e+03 4.118185424804687500e+03 4.797742431640625000e+03 5.015244750976562500e+03 5.280250732421875000e+03 5.039610839843750000e+03 4.295350036621093750e+03 3.387244384765625000e+03 3.745116943359375000e+03 3.541606750488281250e+03 3.669280578613281250e+03 2.456450210571289062e+03 -1.000000000000000000e+02 3.260945109049479015e+03 5.182063110351562500e+03 4.905331298828125000e+03 4.043048828125000000e+03 3.121834899902343750e+03 3.833208068847656250e+03 4.992238891601562500e+03 4.486598327636718750e+03 4.067194274902343750e+03 4.437942260742187500e+03 3.183479309082031250e+03 4.444115112304687500e+03 4.631944091796875000e+03 3.515644104003906250e+03 3.283487792968750000e+03 3.728158508300781250e+03
4.941142211914062500e+03 3.713302154541015625e+03 4.543505310058593750e+03 2.726927327473958485e+03 -1.000000000000000000e+02 4.079195373535156250e+03 2.154912963867187500e+03 1.658512939453125000e+03 5.087692749023437500e+03 4.964282470703125000e+03 5.347874389648437500e+03 5.107055786132812500e+03 4.486766906738281250e+03 3.550801147460937500e+03 3.310034912109375000e+03 3.401251892089843750e+03 3.531320129394531250e+03 3.915228149414062500e+03 3.250034362792968750e+03 -1.000000000000000000e+02 1.785986145019531250e+03 4.740582397460937500e+03 4.551871337890625000e+03 3.902508544921875000e+03 3.387489562988281250e+03 4.102578796386718750e+03 4.934032226562500000e+03 4.011025878906250000e+03 3.566506510416666515e+03 4.409876464843750000e+03 3.464440063476562500e+03 3.999773132324218750e+03 4.574711669921875000e+03 3.674283203125000000e+03 3.676515686035156250e+03 4.230782897949218750e+03
4.804592895507812500e+03 4.094948974609375000e+03 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 2.872252746582031250e+03 2.164096710205078125e+03 3.275430541992187500e+03 5.055319458007812500e+03 5.472203491210937500e+03 5.205935546875000000e+03 4.780751831054687500e+03 4.219474609375000000e+03 3.598256225585937500e+03 2.961453613281250000e+03 3.349624572753906250e+03 3.636787048339843750e+03 3.718129638671875000e+03 3.351873046875000000e+03 -1.000000000000000000e+02 -1.000000000000000000e+02 3.378709411621093750e+03 3.150598754882812500e+03 4.315297668457031250e+03 3.568177856445312500e+03 3.959478820800781250e+03 4.587075256347656250e+03 3.427527750651041515e+03 -1.000000000000000000e+02 3.356674316406250000e+03 3.344494323730468750e+03 4.174141845703125000e+03 4.601100463867187500e+03 3.680480590820312500e+03 3.345289245605468750e+03 3.375720886230468750e+03
4.990703247070312500e+03 2.538141296386718750e+03 -1.000000000000000000e+02 -1.000000000000000000e+02 -1.000000000000000000e+02 2.558998779296875000e+03 2.484016448974609375e+03 3.573818725585937500e+03 4.629029785156250000e+03 5.367879272460937500e+03 4.991251220703125000e+03 3.809549499511718750e+03 4.120401123046875000e+03 3.695736755371093750e+03 3.116711059570312500e+03 3.043787231445312500e+03 3.522709045410156250e+03 3.701830322265625000e+03 3.973199890136718750e+03 -1.000000000000000000e+02 -1.000000000000000000e+02 2.200678543090820312e+03 4.112770263671875000e+03 4.634898803710937500e+03 3.625250610351562500e+03 4.410058593750000000e+03 4.490247436523437500e+03 2.987199584960937500e+03 -1.000000000000000000e+02 2.307478179931640625e+03 3.670068725585937500e+03 4.998602783203125000e+03 4.155282897949218750e+03 3.469080322265625000e+03 3.824159545898437500e+03 3.867590576171875000e+03
