3.708298369259327387e+01 3.737214811795375624e+01 3.781364487923983830e+01 3.849388776568691384e+01 3.931011932105773354e+01 4.039252326433765461e+01 4.156033792434680407e+01 4.298370256795782751e+01 4.441538268893842911e+01 4.605668167429818993e+01 4.761920103621212519e+01 4.932180644020563420e+01 5.086775228322135689e+01 5.247729586107111999e+01 5.387449932787617968e+01 5.526468739154296372e+01 5.641530882694902260e+01 5.750131299916192518e+01 5.834454738666428142e+01 5.907852660854265991e+01 5.958624523777061910e+01 5.995297243193003567e+01 6.012605538477567535e+01 6.014316705098358540e+01 6.001454487141742788e+01 5.973858384809524580e+01 5.937985281478574962e+01 5.890872556495303058e+01 5.842581900537327755e+01 5.788340913329653858e+01 5.739118424934437002e+01 5.689019962084164206e+01 5.647049872789054348e+01 5.606527392905246643e+01 5.572937162948648648e+01 5.538698354483537400e+01 5.506599742700250744e+01 5.467924127874915996e+01 5.425554915482425855e+01 5.369252522852262643e+01 5.305556266217759998e+01 5.222452581593414322e+01 5.132629946390824216e+01 5.022273857304697486e+01 4.910438638543682544e+01 4.781854210636001312e+01 4.659859335400805946e+01 4.528593562540446271e+01 4.412081133297647284e+01 4.294943117310128855e+01 4.198131812622277437e+01 4.107957032920236884e+01 4.039522537548484848e+01 3.981691878225885262e+01 3.942752194562070400e+01 3.914508825669374659e+01 3.899157057676831073e+01 3.891140388161615959e+01 3.888850550385141958e+01 3.888617286390346806e+01 3.887821647644698686e+01 3.883884803881697678e+01 3.875794527891262931e+01 3.861273266861867626e+01 3.842512797643622946e+01 3.817267447006116043e+01 3.790875513414290765e+01 3.761373770820174656e+01 3.735853316892443843e+01 3.713255203696822093e+01 3.700083358230486397e+01 3.697401763577032341e+01
3.262670545771834441e+01 3.273876206404352729e+01 3.320913511283963970e+01 3.415255826792213867e+01 3.543790618589505215e+01 3.727015291216631709e+01 3.933346325857829839e+01 4.190348759196415784e+01 4.450478142050091179e+01 4.746452176316156368e+01 5.023002309677247013e+01 5.315903981272039402e+01 5.572360884154249305e+01 5.828329139163719219e+01 6.040577036353514018e+01 6.242108530974776670e+01 6.401243957291183051e+01 6.544677994603583215e+01 6.650669573526646161e+01 6.736975783002326068e+01 6.789640519285876508e+01 6.815812638218838515e+01 6.809585710867901298e+01 6.768013405799797511e+01 6.696852717849954217e+01 6.585900048618481151e+01 6.456469519926162093e+01 6.295720866639904756e+01 6.139046304488414307e+01 5.974989932433280870e+01 5.842228375340894786e+01 5.732335834772882066e+01 5.670864298526375791e+01 5.651734896973758282e+01 5.675651031615014119e+01 5.737344196433482324e+01 5.814563835185147411e+01 5.902064658878708059e+01 5.969610651057808326e+01 6.010758416222184053e+01 6.006916261362376019e+01 5.948443514498796958e+01 5.841770358946557451e+01 5.672057554050569905e+01 5.472781073689002795e+01 5.223269210666371976e+01 4.975313809754371874e+01 4.703812925434966274e+01 4.464281917387535259e+01 4.230398042756949195e+01 4.047373619850295512e+01 3.891591044421702605e+01 3.789683132782708697e+01 3.723904619637335855e+01 3.700939668250335757e+01 3.710283485366228007e+01 3.742828226248121126e+01 3.793866974706865136e+01 3.846236374616788112e+01 3.898240706122735588e+01 3.933796027979039422e+01 3.951656753949902878e+01 3.945027113100763216e+01 3.911339835889720007e+01 3.857246837960219921e+01 3.777982834411663049e+01 3.691411691334492673e+01 3.590671556174597612e+01 3.498344582220727972e+01 3.406994109525320624e+01 3.337242409135741639e+01 3.284533161074236318e+01
3.773985560506915959e+01 3.815147613594538001e+01 3.883391408565216096e+01 3.996140040591376419e+01 4.140545870787138227e+01 4.342415958437954515e+01 4.567835444403598189e+01 4.845593605784991098e+01 5.121507249465982170e+01 5.426075354839844067e+01 5.699126560570847744e+01 5.973414007566454842e+01 6.199156443674262107e+01 6.409952803046361680e+01 6.573582017783760989e+01 6.720891854415867783e+01 6.834124837941264730e+01 6.937951529407864371e+01 7.020659008132231804e+01 7.098081383757389062e+01 7.156969332145045826e+01 7.201486577661331978e+01 7.216518379406723227e+01 7.192808135343780407e+01 7.123861832582440456e+01 6.990150796238374653e+01 6.811118380472869660e+01 6.565421548578081001e+01 6.307404743086365073e+01 6.022130704036889881e+01 5.782778826154719098e+01 5.582330655047928047e+01 5.474701655976281955e+01 5.456342478631924564e+01 5.529431787674166543e+01 5.690507366490065522e+01 5.890374754732462748e+01 6.127100349299242055e+01 6.331836595355237307e+01 6.505275128006597640e+01 6.598003360433983744e+01 6.609609121298166201e+01 6.533860242089380677e+01 6.363520445473574938e+01 6.137211327796858029e+01 5.838378655222450675e+01 5.534846033274019561e+01 5.202015672163904725e+01 4.912093509965551874e+01 4.636344763682202341e+01 4.428999225092906045e+01 4.262658920136685481e+01 4.163690071517645208e+01 4.111649920354034293e+01 4.107617028311114638e+01 4.140689033033753930e+01 4.195193402234271929e+01 4.266985787617703352e+01 4.333211560960955211e+01 4.391867907258527026e+01 4.423994659411194164e+01 4.427117384593928762e+01 4.397742594993091814e+01 4.333116409044266248e+01 4.249529234798656319e+01 4.144083106195971311e+01 4.044020795372271948e+01 3.944316984012890970e+01 3.868040839059790414e+01 3.807572608090571009e+01 3.773906340897356415e+01 3.761850802891814993e+01
4.754656852200962902e+01 4.861396638994381902e+01 4.960300050049243481e+01 5.079094266114712752e+01 5.211227055031981337e+01 5.387609055802028735e+01 5.581597425554091529e+01 5.816513324286157172e+01 6.041993374784428994e+01 6.276871239204722031e+01 6.470318721482480839e+01 6.643767863093601989e+01 6.767472556231565761e+01 6.865238727399339780e+01 6.929341629924040546e+01 6.981489860408045445e+01 7.023857121622624788e+01 7.073933834861443870e+01 7.130862308374088343e+01 7.207878542937223187e+01 7.291681028507944973e+01 7.387590715384841644e+01 7.467014696632854509e+01 7.520817489327518501e+01 7.518006826618520222e+01 7.434184263152432948e+01 7.268587572884159442e+01 6.993289098792821790e+01 6.667375961636300019e+01 6.274758266791281613e+01 5.921533137443717720e+01 5.604666679332093793e+01 5.414751106423859994e+01 5.349138260738792638e+01 5.421593598468630404e+01 5.623589619704921461e+01 5.889107679154667352e+01 6.212497044473833796e+01 6.499762700543453775e+01 6.755569048212520045e+01 6.912932000862208781e+01 6.980103877094524023e+01 6.942424818585885760e+01 6.800366570162886148e+01 6.590537976146681842e+01 6.302678770722629764e+01 6.007024956608671573e+01 5.685104501728888238e+01 5.410936234091060015e+01 5.160030228122084139e+01 4.981836308814722969e+01 4.849911470512683564e+01 4.780526591141116910e+01 4.752872557277919441e+01 4.761040248672811259e+01 4.794577166062184403e+01 4.838200387305312944e+01 4.887936396715856802e+01 4.925840231973057826e+01 4.946683331522858396e+01 4.938406615849534376e+01 4.893373267592808418e+01 4.818853861951212991e+01 4.710969255300621938e+01 4.600710068711339318e+01 4.490835446360426886e+01 4.416899406238574954e+01 4.382091867979053745e+01 4.396812740173592715e+01 4.458095034439302395e+01 4.544340629537715159e+01 4.652785030417861378e+01
5.840025638849022016e+01 6.010594944117539740e+01 6.125919238384629750e+01 6.226381989765592806e+01 6.319607790843475925e+01 6.440404395668500115e+01 6.574580601997335805e+01 6.734128885062857250e+01 6.876476269635429617e+01 7.003412306824924372e+01 7.081796903176403646e+01 7.120109370280856353e+01 7.118057269961911970e+01 7.089318575032460501e+01 7.053380602058217619e+01 7.020552951708313572e+01 7.007472812193566369e+01 7.021626042541743118e+01 7.066226532354930612e+01 7.151683204415304829e+01 7.263914443551256284e+01 7.414147366536271022e+01 7.565271154447630408e+01 7.715805900995262334e+01 7.811289120689528431e+01 7.827924531761182436e+01 7.733133823108589411e+01 7.494139908752332246e+01 7.156431796474069529e+01 6.704038346123218162e+01 6.264133455542025075e+01 5.840056977170225139e+01 5.557836650643452003e+01 5.415007582322222390e+01 5.442121483816851679e+01 5.619474224641366789e+01 5.876833831069178871e+01 6.198247379380168809e+01 6.485864615932310073e+01 6.745070173948685976e+01 6.912123544771864658e+01 7.001078099804236388e+01 6.995451492405135241e+01 6.899243538125165287e+01 6.738532984536691117e+01 6.507339279968104506e+01 6.265374947882821033e+01 6.003252376370112131e+01 5.786639153115287115e+01 5.600623954022857731e+01 5.482279815585605576e+01 5.409761440617852912e+01 5.384310236318074772e+01 5.386364278918284043e+01 5.402647443454421250e+01 5.424309806256616895e+01 5.441047488408555211e+01 5.449358394313090059e+01 5.441991113420627357e+01 5.409631838197234543e+01 5.350287386376822951e+01 5.249681703893060813e+01 5.126698787957958103e+01 4.976110530921686603e+01 4.844261594706080842e+01 4.742263028998729624e+01 4.713539674346480268e+01 4.773408666679537049e+01 4.913622017711799117e+01 5.137328373190796071e+01 5.378313894099218118e+01 5.635496854392854260e+01
6.872789244738768843e+01 7.084229543505327342e+01 7.190838500878106743e+01 7.246947540603618165e+01 7.282140673598865988e+01 7.333340580367196537e+01 7.399237050951651895e+01 7.475147899493332204e+01 7.524671726689339835e+01 7.530132777106608444e+01 7.480206332625409971e+01 7.372791760687373142e+01 7.243005269702747739e+01 7.096971786972366658e+01 6.979985631235263099e+01 6.890764809625959231e+01 6.851162824007960239e+01 6.856640754782297620e+01 6.905271661130666416e+01 7.003681486071866402e+01 7.136493962500652799e+01 7.323969617490583062e+01 7.530046455750147061e+01 7.768115499537799451e+01 7.968871304955743540e+01 8.114645486666603347e+01 8.135288212616005410e+01 7.993551937283740472e+01 7.702977959687540022e+01 7.247627768604095877e+01 6.760603882814041299e+01 6.254492303247790375e+01 5.885971951300520288e+01 5.653686813091012198e+01 5.606906536722922851e+01 5.710195795244952421e+01 5.898516510961772497e+01 6.140940233953863725e+01 6.355411346496348557e+01 6.546733243279790315e+01 6.673987946561935303e+01 6.754837569405545139e+01 6.775861468666582255e+01 6.739096851099661478e+01 6.651107025926630456e+01 6.506162099501678142e+01 6.343816054959626882e+01 6.164846793980715489e+01 6.022620768982209682e+01 5.915259962452013554e+01 5.866298086082485952e+01 5.860492021819977282e+01 5.882899778751650643e+01 5.916006135657268317e+01 5.939301737697240213e+01 5.946550524594206166e+01 5.934008231709147907e+01 5.899863614903215847e+01 5.848678812632026336e+01 5.767840592991810666e+01 5.664364617250370770e+01 5.517579004995708658e+01 5.355219342561888141e+01 5.170732519733205379e+01 5.023800779782509807e+01 4.935345247298022286e+01 4.956696996288763302e+01 5.117226016909029340e+01 5.389182579960025521e+01 5.781301789134554525e+01 6.178935885443893739e+01 6.579307249308938310e+01
7.713873421600823121e+01 7.926769791152422329e+01 7.993371420032802632e+01 7.982147190756450073e+01 7.950884426208399702e+01 7.936081963285130314e+01 7.944366155493688098e+01 7.949813792839492521e+01 7.915819339922545339e+01 7.805765799411878447e+01 7.631545188247503120e+01 7.386196454462046290e+01 7.143007156489450438e+01 6.905121642458792053e+01 6.738623653220902554e+01 6.632145632013488523e+01 6.601422550870623240e+01 6.629504196682574957e+01 6.699041308570203057e+01 6.811566410512641312e+01 6.949074342505385005e+01 7.141799833542832232e+01 7.367129678611627241e+01 7.659143027278443583e+01 7.949574610435020361e+01 8.232773604742611440e+01 8.401093284325153832e+01 8.412448592212015797e+01 8.230290431138534757e+01 7.836855091249985605e+01 7.352801784705746968e+01 6.803188746191257508e+01 6.367862939322337468e+01 6.049573045708474694e+01 5.915532938073349811e+01 5.911931721712041821e+01 5.985130185689155979e+01 6.086165913596678223e+01 6.165963953725701430e+01 6.229222277585226664e+01 6.275402814053407496e+01 6.324259435223817860e+01 6.368464934801011168e+01 6.401655641730391721e+01 6.402112941701385296e+01 6.359255895434116468e+01 6.285527345542766398e+01 6.191999998319582232e+01 6.120318444452514939e+01 6.083570469012423843e+01 6.095121627813980325e+01 6.146951139529938501e+01 6.210606602668290321e+01 6.270386143121324096e+01 6.299921687489890587e+01 6.296092920753093836e+01 6.261406774517838159e+01 6.196863007298701120e+01 6.116621352528202493e+01 6.006491239308326158e+01 5.878893707434369986e+01 5.708673977867708516e+01 5.527176537341764373e+01 5.327032188710347782e+01 5.176000978635713778e+01 5.104240900182042395e+01 5.170108364316376992e+01 5.416995756474705814e+01 5.801331249080333663e+01 6.335403502933229447e+01 6.860641790440324428e+01 7.368018304274971797e+01
8.328919513022860599e+01 8.500063723595913245e+01 8.496948102999616026e+01 8.402332121205475346e+01 8.306285242873298102e+01 8.241895690974850197e+01 8.215104731506700375e+01 8.174485507874715040e+01 8.074781454953011917e+01 7.862677710976863921e+01 7.574280715672504982e+01 7.204511288032327343e+01 6.866254600221473936e+01 6.563828785832998847e+01 6.378336021471448447e+01 6.289565512623638455e+01 6.298056490406138153e+01 6.374901123041045281e+01 6.479299891133889844e+01 6.605786826689212887e+01 6.731553923782874449e+01 6.895322550363707137e+01 7.099037558441573026e+01 7.402235028757183954e+01 7.756153588816448519e+01 8.173299612560894900e+01 8.512126136364156537e+01 8.724653289620229657e+01 8.706927631441023152e+01 8.435819042001227785e+01 8.001694813883040069e+01 7.445195055493351788e+01 6.963680379403274401e+01 6.568787607671137607e+01 6.344623956549558841e+01 6.217597016268479138e+01 6.147679235891813931e+01 6.065733354736869387e+01 5.967863184598405724e+01 5.860361304662354343e+01 5.797040453634134849e+01 5.799026232989118057e+01 5.866337058185442999e+01 5.978482157007481845e+01 6.077464402387653308e+01 6.143082416504476839e+01 6.156602189041328188e+01 6.138974059618271895e+01 6.123290628561291982e+01 6.138014856551534848e+01 6.192020345825221028e+01 6.283812290411628254e+01 6.375782247326631591e+01 6.453703000902694953e+01 6.487627159408114608e+01 6.477644238940077059e+01 6.431473717539292068e+01 6.353248461488815479e+01 6.262806269440273610e+01 6.146476583537036475e+01 6.017844600278353084e+01 5.850681911441572680e+01 5.674378087459795950e+01 5.481663842490678462e+01 5.340888458939612349e+01 5.289759390918349879e+01 5.391002809904762216e+01 5.700964565371421600e+01 6.166120891096512224e+01 6.800348410997392534e+01 7.410075405290847073e+01 7.975439142361203437e+01
8.639365213967005275e+01 8.736769711598709875e+01 8.651139098629604973e+01 8.477774695295853746e+01 8.335633739455188618e+01 8.252274238218095093e+01 8.222482860006131489e+01 8.169761389204738578e+01 8.033230342874405494e+01 7.748735986989129287e+01 7.374353060804833149e+01 6.913253954957326641e+01 6.512172620811379886e+01 6.178862944865316820e+01 6.001229308026959330e+01 5.952437962986120823e+01 6.014327965560137557e+01 6.149631673940734089e+01 6.293124533488263239e+01 6.431594277471050702e+01 6.535157861271567015e+01 6.646368364748221325e+01 6.795621019274048535e+01 7.067538413354061788e+01 7.447261145949889283e+01 7.969075339397510049e+01 8.468153076792229683e+01 8.889974924522697108e+01 9.058035518039586975e+01 8.939823935524451315e+01 8.584472127795955032e+01 8.049008819475157850e+01 7.543129031359865166e+01 7.091932084254246149e+01 6.793747827971057518e+01 6.557616174680322274e+01 6.353979585803384111e+01 6.094826990671937494e+01 5.821296542736760671e+01 5.543372533971980687e+01 5.370367600296104627e+01 5.324979492305524786e+01 5.413553274865246578e+01 5.599167336087263891e+01 5.786990938285156005e+01 5.945233926309946071e+01 6.026925173266913305e+01 6.060669406551053839e+01 6.075982439806443836e+01 6.113896407376603293e+01 6.184363843890900370e+01 6.290294981538336572e+01 6.391160638940202432e+01 6.473454393064841383e+01 6.507444046829290585e+01 6.496014821170214759e+01 6.449892433945041148e+01 6.375665138638623830e+01 6.293686118322973044e+01 6.192198892025920287e+01 6.082781623043814534e+01 5.941946236348918120e+01 5.793290143441114992e+01 5.630724427467150406e+01 5.514888663274326319e+01 5.487090155487246790e+01 5.609687649831689527e+01 5.948394947811463140e+01 6.447651006754904301e+01 7.121349759801378809e+01 7.757245006078626659e+01 8.322183405429203162e+01
8.730021775031084985e+01 8.727496085313325125e+01 8.549354994714325073e+01 8.302654695454479850e+01 8.132655229429448696e+01 8.058906885459839486e+01 8.054511326498806056e+01 8.017121491464968130e+01 7.864363770838316725e+01 7.526668259881574841e+01 7.084467272397529314e+01 6.554627641118388226e+01 6.113737781819159522e+01 5.773508809327537250e+01 5.621251931353999964e+01 5.624552829087572547e+01 5.745637618803399249e+01 5.942622390487138517e+01 6.127206047715506543e+01 6.277774852561248764e+01 6.353896335235457826e+01 6.396832742033922159e+01 6.466905883190857196e+01 6.673719156717662315e+01 7.049603480506554831e+01 7.655577201159984213e+01 8.312117036143035875e+01 8.957246956622931577e+01 9.333727770742790142e+01 9.394504933793722046e+01 9.137358660302469104e+01 8.637204302225643460e+01 8.116278548400624970e+01 7.618672858789872748e+01 7.257459108883172405e+01 6.925303347420788214e+01 6.598877893138421769e+01 6.170739099348966761e+01 5.725453600966645951e+01 5.278819029570681209e+01 4.997052684985143856e+01 4.905151429321905709e+01 5.014778975315896048e+01 5.270969539899473233e+01 5.541370409959717591e+01 5.781269885085067983e+01 5.917859389017102956e+01 5.986150639509582305e+01 6.015224791350154732e+01 6.056227056196330949e+01 6.123743305072527932e+01 6.223017173864053575e+01 6.315810367976641970e+01 6.389133638337560228e+01 6.417412389289007990e+01 6.406218620725405799e+01 6.368006392575354369e+01 6.310643042617619614e+01 6.250483512992409629e+01 6.178505899531256773e+01 6.102448381511424458e+01 6.005593231211837946e+01 5.903657610410932932e+01 5.792698033940383340e+01 5.717774899416054524e+01 5.719637847811473819e+01 5.854614719954494007e+01 6.194941184517639243e+01 6.689926395109553425e+01 7.353370505724396367e+01 7.967770777005659966e+01 8.484869076351078832e+01
