 14074    0.02143    0.40347    5.21692  140.15318
 14075    0.02168    0.40241    5.48063  125.00782
 14076    0.02193    0.40118    5.74676  109.79279
 14077    0.02208    0.39981    6.01368   94.58746
 14078    0.02236    0.39830    6.27721   79.60448
 14079    0.02252    0.39670    0.26272   64.33477
 14080    0.02274    0.39500    0.53156   49.03890
 14081    0.02290    0.39322    0.80066   33.68233
 14082    0.02308    0.39142    1.07345   18.04791
 14083    0.02327    0.38962    1.35067    2.07262
 14084    0.02336    0.38787    1.62703  351.28152
 14085    0.02352    0.38618    1.91068  334.72444
 14086    0.02366    0.38462    2.19469  318.04083
 14087    0.02373    0.38323    2.48395  300.95266
 14088    0.02386    0.38205    2.77466  283.70964
 14089    0.02396    0.38112    3.06663  266.34595
 14090    0.02404    0.38047    3.36291  248.71483
 14091    0.02413    0.38015    3.65730  231.21883
 14092    0.02419    0.38017    3.95000  213.87996
 14093    0.02431    0.38052    4.24764  196.33097
 14094    0.02432    0.38123    4.53665  179.40025
 14095    0.02441    0.38228    4.82811  162.43802
 14096    0.02449    0.38365    5.11684  145.75227
 14097    0.02451    0.38531    5.40245  129.35893
 14098    0.02455    0.38723    5.68705  113.11321
 14099    0.02466    0.38935    5.96816   97.13078
 14100    0.02462    0.39161    6.25117   81.08016
 14101    0.02468    0.39397    0.24717   65.25014
 14102    0.02469    0.39636    0.52597   49.41484
 14103    0.02469    0.39872    0.80779   33.35020
 14104    0.02469    0.40096    1.08827   17.27945
 14105    0.02463    0.40303    1.36931    1.07170
 14106    0.02463    0.40490    1.65496  349.72833
 14107    0.02455    0.40650    1.93979  333.07335
 14108    0.02445    0.40779    2.22809  316.10788
 14109    0.02441    0.40873    2.51701  299.01746
 14110    0.02429    0.40929    2.80886  281.68500
 14111    0.02415    0.40945    3.10240  264.21783
 14112    0.02406    0.40922    3.39329  246.90736
 14113    0.02389    0.40860    3.69015  229.27676
 14114    0.02374    0.40761    3.98337  211.92746
 14115    0.02357    0.40624    4.27643  194.67833
 14116    0.02337    0.40457    4.57092  177.45464
 14117    0.02321    0.40260    4.86485  160.37766
 14118    0.02291    0.40040    5.15672  143.54041
 14119    0.02273    0.39803    5.45027  126.70060
 14120    0.02246    0.39556    5.74446  109.90794
 14121    0.02214    0.39308    6.03916   93.13764
 14122    0.02186    0.39062    0.05260   76.27450
 14123    0.02154    0.38827    0.35036   59.33042
 14124    0.02115    0.38613    0.65534   41.92263
 14125    0.02080    0.38425    0.95702   24.62498
 14126    0.02039    0.38267    1.26665    6.76789
 14127    0.01998    0.38147    1.58084  353.77290
 14128    0.01952    0.38067    1.89439  335.45859
 14129    0.01907    0.38028    2.21406  316.68649
 14130    0.01862    0.38034    2.53711  297.63619
 14131    0.01808    0.38081    2.85884  278.61360
 14132    0.01762    0.38168    3.18583  259.26855
 14133    0.01712    0.38291    3.50740  240.26592
 14134    0.01659    0.38444    3.83511  220.95626
 14135    0.01609    0.38624    4.15652  202.09471
 14136    0.01557    0.38822    4.47601  183.43649
 14137    0.01505    0.39035    4.79964  164.63143
 14138    0.01454    0.39251    5.11568  146.35322
 14139    0.01396    0.39466    5.43273  128.09084
 14140    0.01351    0.39675    5.74972  109.87466
 14141    0.01291    0.39870    6.06762   91.63493
 14142    0.01239    0.40046    0.10171   73.42581
 14143    0.01190    0.40200    0.42029   55.11665
 14144    0.01134    0.40327    0.74419   36.45286
 14145    0.01085    0.40425    1.07117   17.55219
 14146    0.01034    0.40492    1.39455  364.03219
 14147    0.00988    0.40527    1.73342  344.30771
 14148    0.00939    0.40532    2.06994  324.65867
 14149    0.00893    0.40505    2.40814  304.86725
 14150    0.00854    0.40449    2.75803  284.36700
 14151    0.00814    0.40366    3.10578  263.98394
 14152    0.00774    0.40260    3.46519  242.93153
 14153    0.00743    0.40132    3.81731  222.33613
 14154    0.00714    0.39990    4.18027  201.14951
 14155    0.00684    0.39833    4.55142  179.53969
 14156    0.00662    0.39670    4.90738  158.86216
 14157    0.00641    0.39502    5.28102  137.20630
 14158    0.00628    0.39333    5.65021  115.84348
 14159    0.00609    0.39173    6.01688   94.65189
 14160    0.00601    0.39018    0.10115   73.42079
 14161    0.00594    0.38879    0.47029   52.08400
 14162    0.00582    0.38755    0.83797   30.80597
 14163    0.00582    0.38650    1.20373    9.60891
 14164    0.00575    0.38565    1.56084  354.10832
 14165    0.00578    0.38504    1.93197  332.51426
 14166    0.00575    0.38465    2.28510  311.92492
 14167    0.00574    0.38450    2.63797  291.32151
 14168    0.00581    0.38459    2.99293  270.57695
 14169    0.00581    0.38489    3.33557  250.54425
 14170    0.00581    0.38542    3.67846  230.50453
 14171    0.00590    0.38616    4.00250  211.58067
 14172    0.00588    0.38707    4.33790  192.02577
 14173    0.00591    0.38814    4.65493  173.57181
 14174    0.00592    0.38935    4.96090  155.79540
 14175    0.00592    0.39067    5.27573  137.53680
 14176    0.00590    0.39206    5.57719  120.08130
 14177    0.00585    0.39351    5.86390  103.49927
 14178    0.00586    0.39498    6.16658   86.00345
 14179    0.00580    0.39644    0.16086   69.96815
 14180    0.00573    0.39788    0.44850   53.33817
 14181    0.00570    0.39926    0.72193   37.51848
 14182    0.00566    0.40056    0.99602   21.64281
 14183    0.00556    0.40174    1.27174    5.64805
 14184    0.00556    0.40279    1.52794  356.00918
 14185    0.00548    0.40369    1.79615  340.40585
 14186    0.00547    0.40441    2.05874  325.11170
 14187    0.00543    0.40492    2.30668  310.65211
 14188    0.00543    0.40524    2.56218  295.73880
 14189    0.00546    0.40532    2.81800  280.79596
 14190    0.00543    0.40517    3.05615  266.87875
 14191    0.00552    0.40477    3.30638  252.25320
 14192    0.00558    0.40412    3.54819  238.12155
 14193    0.00563    0.40323    3.78989  224.00259
 14194    0.00576    0.40209    4.03164  209.88680
 14195    0.00588    0.40075    4.26793  196.10277
 14196    0.00598    0.39918    4.51754  181.56073
 14197    0.00616    0.39744    4.75171  167.93123
 14198    0.00631    0.39555    4.99666  153.69829
 14199    0.00649    0.39354    5.24855  139.08312
 14200    0.00666    0.39149    5.49258  124.94697
 14201    0.00686    0.38940    5.73906  110.68822
 14202    0.00710    0.38735    6.00397   95.38155
 14203    0.00726    0.38539    6.25113   81.11483
 14204    0.00751    0.38357    0.23145   65.91111
 14205    0.00775    0.38196    0.49339   50.79803
 14206    0.00794    0.38059    0.75846   35.49381
 14207    0.00818    0.37954    1.02658   19.99740
 14208    0.00846    0.37883    1.29527    4.44444
 14209    0.00862    0.37852    1.57102  353.68312
 14210    0.00890    0.37860    1.84516  337.74400
 14211    0.00912    0.37910    2.11840  321.81549
 14212    0.00937    0.38002    2.40165  305.26435
 14213    0.00961    0.38133    2.67663  289.16327
 14214    0.00984    0.38301    2.95305  272.95161
 14215    0.01012    0.38502    3.23398  256.46051
 14216    0.01036    0.38729    3.50762  240.39295
 14217    0.01054    0.38980    3.78266  224.25404
 14218    0.01088    0.39243    4.05392  208.35234
 14219    0.01105    0.39516    4.32520  192.48820
 14220    0.01130    0.39788    4.59131  176.96176
 14221    0.01157    0.40054    4.85510  161.61318
 14222    0.01178    0.40307    5.11784  146.37624
 14223    0.01202    0.40538    5.37984  131.22619
 14224    0.01227    0.40744    5.63161  116.70741
 14225    0.01252    0.40919    5.89351  101.63931
 14226    0.01277    0.41058    6.14566   87.15695
 14227    0.01302    0.41158    0.11457   72.69178
 14228    0.01330    0.41217    0.37093   57.98397
 14229    0.01360    0.41233    0.62315   43.50403
 14230    0.01384    0.41204    0.87805   28.84436
 14231    0.01421    0.41132    1.13275   14.16749
 14232    0.01451    0.41019    1.39102  364.47608
 14233    0.01482    0.40865    1.65079  349.40349
 14234    0.01523    0.40675    1.91062  334.27436
 14235    0.01557    0.40455    2.17582  318.76805
 14236    0.01597    0.40208    2.44533  302.95191
 14237    0.01637    0.39939    2.71155  287.27837
 14238    0.01680    0.39656    2.98695  271.02426
 14239    0.01723    0.39367    3.26358  254.67226
 14240    0.01768    0.39080    3.53919  238.37640
 14241    0.01813    0.38800    3.82141  221.70682
 14242    0.01865    0.38536    4.10193  205.17482
 14243    0.01907    0.38297    4.38572  188.51548
 14244    0.01959    0.38089    4.66791  172.02310
 14245    0.02009    0.37917    4.95202  155.50918
 14246    0.02054    0.37786    5.23620  139.08945
 14247    0.02106    0.37700    5.51887  122.84389
 14248    0.02154    0.37661    5.80052  106.73805
 14249    0.02201    0.37668    6.08696   90.42057
 14250    0.02247    0.37721    0.08363   74.51317
 14251    0.02295    0.37816    0.36697   58.41443
 14252    0.02344    0.37952    0.65259   42.16103
 14253    0.02386    0.38122    0.93560   25.99937
 14254    0.02431    0.38320    1.22084    9.62819
 14255    0.02481    0.38542    1.50820  358.27367
 14256    0.02517    0.38779    1.79482  341.59721
 14257    0.02565    0.39025    2.08468  324.61745
 14258    0.02606    0.39274    2.37238  307.64769
 14259    0.02644    0.39519    2.66442  290.32457
 14260    0.02683    0.39755    2.95449  273.04926
 14261    0.02720    0.39974    3.24276  255.84572
 14262    0.02754    0.40176    3.53465  238.42728
 14263    0.02788    0.40353    3.82066  221.39849
 14264    0.02814    0.40503    4.10676  204.44049
 14265    0.02850    0.40626    4.39047  187.72005
 14266    0.02871    0.40717    4.67143  171.28847
 14267    0.02894    0.40776    4.94948  155.15497
 14268    0.02922    0.40803    5.22506  139.28798
 14269    0.02935    0.40798    5.49890  123.64405
 14270    0.02953    0.40763    5.77135  108.17141
 14271    0.02967    0.40699    6.04078   92.93910
 14272    0.02979    0.40608    0.02915   77.62164
 14273    0.02989    0.40493    0.30020   62.33197
 14274    0.02994    0.40358    0.56983   47.08568
 14275    0.03001    0.40203    0.84436   31.49365
 14276    0.03004    0.40035    1.11835   15.83163
 14277    0.03002    0.39857    1.39577  365.08984
 14278    0.03005    0.39672    1.67477  348.88718
 14279    0.03004    0.39484    1.95728  332.34156
 14280    0.02993    0.39298    2.24216  315.52450
 14281    0.02995    0.39116    2.52738  298.58650
 14282    0.02985    0.38946    2.81605  281.35982
 14283    0.02977    0.38787    3.10519  264.06339
 14284    0.02970    0.38647    3.39256  246.87051
 14285    0.02962    0.38525    3.68047  229.68237
 14286    0.02952    0.38425    3.96797  212.59215
 14287    0.02942    0.38349    4.24977  195.94128
 14288    0.02933    0.38301    4.53265  179.34761
 14289    0.02929    0.38278    4.81067  163.16608
 14290    0.02917    0.38283    5.08642  147.25007
 14291    0.02913    0.38315    5.35934  131.61090
 14292    0.02911    0.38372    5.62922  116.24415
 14293    0.02904    0.38455    5.89798  101.01813
 14294    0.02906    0.38560    6.16431   85.97351
 14295    0.02908    0.38686    0.14432   71.12087
 14296    0.02911    0.38827    0.41152   56.02473
 14297    0.02916    0.38983    0.67287   41.21383
 14298    0.02926    0.39149    0.93695   26.17651
 14299    0.02937    0.39320    1.20298   10.93366
 14300    0.02949    0.39494    1.46700  360.93510
 14301    0.02961    0.39665    1.73354  345.43159
 14302    0.02987    0.39830    2.00214  329.69368
 14303    0.02999    0.39985    2.27058  313.84392
 14304    0.03024    0.40126    2.54131  297.76599
 14305    0.03050    0.40252    2.81162  281.63667
 14306    0.03072    0.40356    3.08408  265.33003
 14307    0.03100    0.40439    3.35673  248.99755
 14308    0.03128    0.40495    3.62644  232.85947
 14309    0.03156    0.40525    3.90024  216.53023
 14310    0.03187    0.40527    4.16954  200.55109
 14311    0.03215    0.40501    4.43819  184.71871
 14312    0.03250    0.40446    4.70789  168.94691
 14313    0.03281    0.40361    4.97402  153.52020
 14314    0.03310    0.40251    5.23975  138.24972
 14315    0.03350    0.40116    5.50487  123.13265
 14316    0.03377    0.39960    5.76967  108.14407
 14317    0.03411    0.39785    6.03439   93.23492
 14318    0.03447    0.39596    0.01653   78.33754
 14319    0.03476    0.39397    0.28341   63.35993
 14320    0.03510    0.39197    0.55370   48.15984
 14321    0.03539    0.38996    0.82351   32.91271
 14322    0.03572    0.38803    1.10005   17.17735
 14323    0.03599    0.38623    1.37888    1.16904
 14324    0.03626    0.38462    1.66120  350.03739
 14325    0.03653    0.38326    1.94857  333.20204
 14326    0.03680    0.38218    2.23956  315.98888
 14327    0.03695    0.38146    2.53391  298.42639
 14328    0.03721    0.38107    2.82980  280.66715
 14329    0.03738    0.38107    3.12836  262.68246
 14330    0.03749    0.38146    3.42676  244.70054
 14331    0.03766    0.38222    3.72288  226.90221
 14332    0.03776    0.38334    4.01761  209.28638
 14333    0.03782    0.38481    4.31020  191.93849
 14334    0.03790    0.38657    4.59641  175.13068
 14335    0.03791    0.38856    4.88073  158.61299
 14336    0.03797    0.39075    5.16023  142.54401
 14337    0.03794    0.39304    5.43514  126.89722
 14338    0.03793    0.39542    5.70677  111.56050
 14339    0.03796    0.39777    5.97607   96.44473
 14340    0.03785    0.40005    6.24200   81.56775
 14341    0.03784    0.40220    0.22467   66.69963
 14342    0.03780    0.40417    0.48742   51.96920
 14343    0.03771    0.40588    0.75348   36.97572
 14344    0.03766    0.40729    1.01744   21.99296
 14345    0.03760    0.40838    1.28279    6.79792
 14346    0.03751    0.40911    1.55233  356.44921
 14347    0.03744    0.40945    1.82068  340.77345
 14348    0.03732    0.40940    2.09286  324.71927
 14349    0.03730    0.40894    2.36759  308.38300
 14350    0.03716    0.40811    2.64294  291.89650
 14351    0.03707    0.40690    2.92066  275.19562
 14352    0.03705    0.40533    3.19885  258.43476
 14353    0.03692    0.40347    3.47759  241.65187
 14354    0.03686    0.40134    3.75682  224.89464
 14355    0.03680    0.39901    4.03259  208.43760
 14356    0.03673    0.39651    4.31080  191.96111
 14357    0.03665    0.39393    4.58569  175.82856
 14358    0.03659    0.39131    4.85755  160.02909
 14359    0.03654    0.38875    5.13213  144.22825
 14360    0.03648    0.38631    5.40183  128.85216
 14361    0.03640    0.38404    5.67241  113.54705
 14362    0.03640    0.38204    5.94271   98.34385
 14363    0.03634    0.38033    6.21331   83.17779
 14364    0.03628    0.37899    0.20075   68.01996
 14365    0.03632    0.37803    0.47323   52.72626
 14366    0.03625    0.37750    0.74699   37.28365
 14367    0.03626    0.37742    1.02393   21.55327
 14368    0.03623    0.37778    1.30121    5.66113
 14369    0.03624    0.37855    1.58271  354.60867
 14370    0.03623    0.37973    1.86665  338.00626
 14371    0.03621    0.38128    2.15093  321.22371
 14372    0.03621    0.38315    2.43855  304.10439
 14373    0.03624    0.38526    2.72689  286.83330
 14374    0.03616    0.38760    3.01430  269.54886
 14375    0.03620    0.39006    3.30160  252.25181
 14376    0.03617    0.39258    3.58728  235.07835
 14377    0.03610    0.39511    3.87023  218.14129
 14378    0.03608    0.39760    4.14988  201.50755
 14379    0.03605    0.39997    4.42575  185.23219
 14380    0.03595    0.40217    4.69999  169.20577
 14381    0.03592    0.40418    4.96715  153.74056
 14382    0.03582    0.40594    5.23334  138.47836
 14383    0.03574    0.40742    5.49655  123.51144
 14384    0.03563    0.40859    5.75635  108.84073
 14385    0.03549    0.40945    6.01448   94.33232
 14386    0.03543    0.40997    6.27307   79.83173
 14387    0.03522    0.41015    0.24616   65.45867
 14388    0.03510    0.41000    0.50441   50.93728
 14389    0.03497    0.40951    0.76215   36.37415
 14390    0.03476    0.40870    1.02332   21.51290
 14391    0.03460    0.40758    1.28565    6.46561
 14392    0.03445    0.40619    1.54896  356.46705
 14393    0.03424    0.40455    1.81872  340.70889
 14394    0.03409    0.40268    2.08736  324.88308
 14395    0.03389    0.40065    2.36004  308.69602
 14396    0.03374    0.39846    2.63630  292.19966
 14397    0.03358    0.39620    2.91204  275.66916
 14398    0.03338    0.39388    3.19033  258.95819
 14399    0.03332    0.39157    3.46882  242.24572
 14400    0.03313    0.38932    3.74710  225.59811
 14401    0.03303    0.38718    4.02482  209.06723
 14402    0.03298    0.38520    4.30006  192.79273
 14403    0.03289    0.38341    4.57511  176.66290
 14404    0.03283    0.38186    4.84863  160.76204
 14405    0.03283    0.38059    5.11653  145.32178
 14406    0.03283    0.37963    5.38793  129.80890
 14407    0.03285    0.37899    5.65408  114.70359
 14408    0.03289    0.37870    5.91955   99.71759
 14409    0.03299    0.37875    6.18572   84.74275
 14410    0.03308    0.37915    0.16757   69.84726
 14411    0.03316    0.37989    0.43229   54.94986
 14412    0.03336    0.38097    0.69904   39.88588
 14413    0.03349    0.38234    0.96577   24.73401
 14414    0.03366    0.38397    1.23541    9.30392
 14415    0.03388    0.38584    1.50518  358.97572
 14416    0.03409    0.38789    1.77852  343.05576
 14417    0.03431    0.39006    2.05422  326.85223
 14418    0.03457    0.39232    2.33015  310.50256
 14419    0.03481    0.39462    2.60929  293.84710
 14420    0.03512    0.39689    2.89024  276.99920
 14421    0.03534    0.39910    3.16945  260.20916
 14422    0.03568    0.40118    3.45063  243.29521
 14423    0.03597    0.40310    3.73094  226.47316
 14424    0.03624    0.40481    4.00839  209.90189
 14425    0.03656    0.40626    4.28565  193.45337
 14426    0.03689    0.40742    4.55908  177.37028
 14427    0.03714    0.40830    4.83221  161.46362
 14428    0.03746    0.40884    5.10062  145.98431
 14429    0.03775    0.40905    5.36835  130.69480
 14430    0.03799    0.40892    5.63538  115.57883
 14431    0.03827    0.40844    5.89953  100.72685
 14432    0.03847    0.40763    6.16439   85.90283
 14433    0.03874    0.40651    0.14800   70.99718
 14434    0.03888    0.40509    0.41426   56.10199
 14435    0.03905    0.40342    0.68358   40.97310
 14436    0.03925    0.40150    0.95681   25.52144
 14437    0.03928    0.39942    1.23272    9.76915
 14438    0.03939    0.39720    1.51400  358.78405
 14439    0.03947    0.39490    1.79866  342.17979
 14440    0.03945    0.39258    2.09039  324.97177
 14441    0.03946    0.39030    2.38447  307.46018
 14442    0.03941    0.38813    2.68254  289.57601
 14443    0.03931    0.38610    2.98578  271.29357
 14444    0.03924    0.38431    3.28811  253.03794
 14445    0.03902    0.38276    3.59233  234.70413
 14446    0.03891    0.38155    3.89585  216.50212
 14447    0.03865    0.38068    4.19731  198.57068
 14448    0.03839    0.38020    4.49604  180.97641
 14449    0.03816    0.38010    4.79183  163.74397
 14450    0.03781    0.38039    5.08390  146.92379
 14451    0.03749    0.38107    5.37395  130.38906
 14452    0.03714    0.38210    5.65775  114.34767
 14453    0.03676    0.38347    5.94283   98.33011
 14454    0.03635    0.38512    6.22409   82.57429
 14455    0.03591    0.38698    0.21987   66.94343
 14456    0.03547    0.38904    0.50051   51.16764
 14457    0.03499    0.39121    0.78018   35.35282
 14458    0.03445    0.39343    1.05926   19.44400
 14459    0.03398    0.39564    1.34129    3.22331
 14460    0.03341    0.39777    1.62263  352.12086
 14461    0.03285    0.39979    1.90664  335.47030
 14462    0.03229    0.40161    2.18962  318.74436
 14463    0.03173    0.40323    2.47396  301.82905
 14464    0.03109    0.40457    2.75975  284.75003
 14465    0.03053    0.40560    3.04109  267.90399
 14466    0.02989    0.40632    3.32431  250.95022
 14467    0.02930    0.40672    3.60526  234.17545
 14468    0.02865    0.40675    3.88235  217.70690
 14469    0.02804    0.40647    4.15809  201.41521
 14470    0.02745    0.40583    4.43224  185.32925
 14471    0.02677    0.40489    4.70146  169.65475
 14472    0.02619    0.40366    4.97058  154.09169
 14473    0.02559    0.40217    5.23605  138.84254
 14474    0.02494    0.40046    5.50182  123.66002
 14475    0.02437    0.39859    5.76526  108.66671
 14476    0.02379    0.39659    6.02676   93.81832
 14477    0.02321    0.39452    0.00921   78.74213
 14478    0.02267    0.39245    0.27037   63.90206
 14479    0.02210    0.39041    0.53428   48.86459
 14480    0.02161    0.38848    0.80037   33.64452
 14481    0.02107    0.38671    1.06588   18.38043
 14482    0.02056    0.38517    1.33280    2.95240
 14483    0.02018    0.38386    1.60289  352.50156
 14484    0.01963    0.38284    1.87230  336.75683
 14485    0.01924    0.38217    2.14329  320.85359
 14486    0.01885    0.38183    2.41359  304.92998
 14487    0.01843    0.38183    2.68589  288.84443
 14488    0.01806    0.38220    2.95686  272.81534
 14489    0.01774    0.38289    3.22314  257.06095
 14490    0.01738    0.38391    3.49526  240.97829
 14491    0.01708    0.38520    3.75864  225.44354
 14492    0.01674    0.38674    4.02225  209.94402
 14493    0.01650    0.38848    4.28529  194.53111
 14494    0.01621    0.39038    4.54318  179.48255
 14495    0.01593    0.39237    4.79877  164.63076
 14496    0.01573    0.39441    5.05344  149.88667
 14497    0.01549    0.39643    5.30333  135.47430
 14498    0.01524    0.39840    5.55404  121.05810
 14499    0.01510    0.40027    5.79772  107.07403
 14500    0.01487    0.40196    6.04636   92.82827
